,Query.seq.ID,Subject.seq.ID,X.ID,Alignment.length,X..mismatches,X..gap.openings,start.in.query,end.in.query,start.in.subject,end.in.subject,evalue,bitscore,match.length.query,match.length.subject
55431,Nsylvestris_NODE_17278_length_1334_cov_173,Ntome_NODE_20271_length_1171_cov_240,96.233,1115,41,1,3,1117,1163,50,0,1825,1114,1113
55500,Nsylvestris_NODE_17305_length_1331_cov_164,Ntome_NODE_20683_length_1139_cov_209,96.269,1099,38,3,234,1331,1139,43,0,1799,1097,1096
55594,Nsylvestris_NODE_17339_length_1328_cov_167,Ntome_NODE_16385_length_1506_cov_230,93.622,1270,50,6,88,1328,214,1481,0,1868,1240,1267
55629,Nsylvestris_NODE_17353_length_1327_cov_79,Ntome_NODE_17818_length_1373_cov_82,91.82,1308,61,20,43,1325,1287,1,0,1781,1282,1286
55636,Nsylvestris_NODE_17356_length_1327_cov_16,Ntome_NODE_27591_length_728_cov_143,89.032,310,30,4,631,938,1,308,1.15E-104,381,307,307
55854,Nsylvestris_NODE_17449_length_1318_cov_212,Ntome_NODE_19400_length_1242_cov_244,91.771,1118,63,15,30,1146,1233,144,0,1528,1116,1089
55856,Nsylvestris_NODE_17451_length_1318_cov_181,Ntome_NODE_17842_length_1371_cov_269,91.25,1280,53,16,27,1266,78,1338,0,1688,1239,1260
55966,Nsylvestris_NODE_17483_length_1315_cov_190,Ntome_NODE_20654_length_1141_cov_162,92.231,1107,61,10,120,1222,2,1087,0,1544,1102,1085
56038,Nsylvestris_NODE_17512_length_1312_cov_136,Ntome_NODE_16888_length_1457_cov_277,91.808,1294,88,11,26,1311,1351,68,0,1786,1285,1283
56059,Nsylvestris_NODE_17521_length_1311_cov_61,Ntome_NODE_12476_length_1900_cov_119,93.548,1209,44,10,10,1186,1736,530,0,1770,1176,1206
56067,Nsylvestris_NODE_17526_length_1311_cov_23,Ntome_NODE_17080_length_1441_cov_114,91.37,1321,73,21,1,1311,102,1391,0,1770,1310,1289
56079,Nsylvestris_NODE_17532_length_1310_cov_52,Ntome_NODE_30083_length_624_cov_135,80,370,59,5,544,900,368,1,5.56E-68,259,356,367
56125,Nsylvestris_NODE_17553_length_1308_cov_38,Ntome_NODE_21865_length_1057_cov_14,95.902,1025,41,1,270,1294,1,1024,0,1659,1024,1023
56129,Nsylvestris_NODE_17555_length_1308_cov_25,Ntome_NODE_21624_length_1073_cov_18,94.051,975,58,0,315,1289,997,23,0,1480,974,974
56216,Nsylvestris_NODE_17590_length_1304_cov_159,Ntome_NODE_18197_length_1342_cov_286,93.475,1318,38,7,1,1293,48,1342,0,1914,1292,1294
56217,Nsylvestris_NODE_17591_length_1304_cov_157,Ntome_NODE_17615_length_1392_cov_61,94.768,1166,59,2,96,1260,214,1378,0,1814,1164,1164
56240,Nsylvestris_NODE_17601_length_1303_cov_93,Ntome_NODE_19434_length_1239_cov_163,92.617,1192,68,14,116,1300,1191,13,0,1696,1184,1178
56244,Nsylvestris_NODE_17603_length_1303_cov_29,Ntome_NODE_22040_length_1046_cov_2,95.92,1054,27,13,52,1100,1,1043,0,1694,1048,1042
56245,Nsylvestris_NODE_17604_length_1302_cov_206,Ntome_NODE_24441_length_896_cov_212,95.764,897,32,4,103,994,1,896,0,1441,891,895
56246,Nsylvestris_NODE_17606_length_1302_cov_185,Ntome_NODE_15018_length_1633_cov_196,93.497,1307,49,16,1,1302,316,1591,0,1910,1301,1275
56293,Nsylvestris_NODE_17624_length_1301_cov_11,Ntome_NODE_22403_length_1023_cov_7,95.956,989,37,2,24,1009,30,1018,0,1602,985,988
56329,Nsylvestris_NODE_17638_length_1299_cov_104,Ntome_NODE_20956_length_1119_cov_119,94.041,772,44,2,483,1253,1085,315,0,1170,770,770
56357,Nsylvestris_NODE_17648_length_1298_cov_197,Ntome_NODE_29281_length_657_cov_15,81.771,192,27,5,532,723,116,299,2.68E-36,154,191,183
56364,Nsylvestris_NODE_17652_length_1298_cov_106,Ntome_NODE_18243_length_1339_cov_117,91.99,1261,68,21,44,1292,1251,12,0,1738,1248,1239
56365,Nsylvestris_NODE_17653_length_1298_cov_81,Ntome_NODE_21025_length_1114_cov_24,90.877,1140,50,17,78,1189,1114,1,0,1480,1111,1113
56393,Nsylvestris_NODE_17666_length_1297_cov_92,Ntome_NODE_30835_length_595_cov_7,96.866,351,7,2,450,797,595,246,8.00E-166,584,347,349
56447,Nsylvestris_NODE_17687_length_1295_cov_107,Ntome_NODE_20522_length_1152_cov_115,94.32,1074,60,1,11,1083,8,1081,0,1644,1072,1073
56490,Nsylvestris_NODE_17703_length_1294_cov_59,Ntome_NODE_17467_length_1406_cov_172,93.937,1270,77,0,1,1270,105,1374,0,1919,1269,1269
56535,Nsylvestris_NODE_17721_length_1292_cov_206,Ntome_NODE_18089_length_1350_cov_255,95.628,892,35,1,1,888,86,977,0,1428,887,891
56539,Nsylvestris_NODE_17723_length_1292_cov_158,Ntome_NODE_18395_length_1326_cov_219,94.856,1283,50,6,10,1292,1289,23,0,1989,1282,1266
56549,Nsylvestris_NODE_17730_length_1292_cov_8,Ntome_NODE_35725_length_347_cov_4,94.509,346,19,0,695,1040,347,2,8.14E-151,534,345,345
56630,Nsylvestris_NODE_17763_length_1289_cov_15,Ntome_NODE_33709_length_434_cov_7,86.444,450,27,11,677,1108,434,1,3.89E-129,462,431,433
56751,Nsylvestris_NODE_17813_length_1285_cov_171,Ntome_NODE_18583_length_1309_cov_270,94.01,1202,61,7,89,1285,1257,62,0,1810,1196,1195
56779,Nsylvestris_NODE_17824_length_1284_cov_70,Ntome_NODE_18638_length_1305_cov_106,95.133,1089,41,5,7,1092,1129,50,0,1707,1085,1079
56824,Nsylvestris_NODE_17841_length_1282_cov_220,Ntome_NODE_15759_length_1562_cov_255,94.269,1204,49,11,51,1235,1289,87,0,1823,1184,1202
56856,Nsylvestris_NODE_17852_length_1281_cov_218,Ntome_NODE_18630_length_1305_cov_278,96.822,1227,31,6,45,1264,1234,9,0,2043,1219,1225
56865,Nsylvestris_NODE_17856_length_1281_cov_77,Ntome_NODE_22298_length_1028_cov_49,85.899,1007,84,19,289,1264,980,1,0,1020,975,979
56937,Nsylvestris_NODE_17889_length_1275_cov_226,Ntome_NODE_15676_length_1573_cov_263,98.129,1176,20,1,57,1232,1426,253,0,2049,1175,1173
56938,Nsylvestris_NODE_17890_length_1277_cov_218,Ntome_NODE_17781_length_1376_cov_231,96.653,1255,42,0,1,1255,90,1344,0,2085,1254,1254
56968,Nsylvestris_NODE_17903_length_1276_cov_186,Ntome_NODE_18771_length_1294_cov_231,92.054,1271,69,13,12,1276,1261,17,0,1759,1264,1244
56982,Nsylvestris_NODE_17910_length_1276_cov_62,Ntome_NODE_22092_length_1042_cov_16,93.103,638,41,3,480,1116,1,636,0,931,636,635
56986,Nsylvestris_NODE_17912_length_1276_cov_55,Ntome_NODE_33409_length_451_cov_4,91.814,452,35,2,574,1024,1,451,3.58E-179,628,450,450
57002,Nsylvestris_NODE_17918_length_1275_cov_85,Ntome_NODE_15841_length_1554_cov_190,92.747,1227,54,10,68,1275,1269,59,0,1740,1207,1210
57003,Nsylvestris_NODE_17919_length_1275_cov_69,Ntome_NODE_34421_length_399_cov_4,93.155,336,23,0,258,593,336,1,1.36E-138,494,335,335
57010,Nsylvestris_NODE_17922_length_1275_cov_39,Ntome_NODE_22569_length_1012_cov_1,86.537,1025,78,25,132,1131,1,990,0,1074,999,989
57011,Nsylvestris_NODE_17923_length_1275_cov_35,Ntome_NODE_17597_length_1394_cov_18,93.064,1211,77,5,35,1239,2,1211,0,1764,1204,1209
57057,Nsylvestris_NODE_17938_length_1273_cov_69,Ntome_NODE_16966_length_1451_cov_236,92.47,1235,68,13,47,1273,184,1401,0,1742,1226,1217
57107,Nsylvestris_NODE_17963_length_1271_cov_75,Ntome_NODE_16541_length_1493_cov_99,92.878,1011,53,5,81,1081,1368,367,0,1450,1000,1001
57118,Nsylvestris_NODE_17966_length_1271_cov_13,Ntome_NODE_18971_length_1279_cov_6,95.094,795,36,1,1,792,795,1,0,1249,791,794
57146,Nsylvestris_NODE_17981_length_1269_cov_209,Ntome_NODE_18014_length_1357_cov_287,95.336,1222,43,5,1,1222,1309,102,0,1929,1221,1207
57147,Nsylvestris_NODE_17982_length_1269_cov_195,Ntome_NODE_19559_length_1227_cov_287,94.486,1215,54,8,60,1269,1,1207,0,1860,1209,1206
57194,Nsylvestris_NODE_18001_length_1268_cov_191,Ntome_NODE_13845_length_1752_cov_77,94.434,1114,43,2,81,1193,249,1344,0,1696,1112,1095
57258,Nsylvestris_NODE_18025_length_1266_cov_21,Ntome_NODE_16202_length_1521_cov_39,94.239,1215,67,2,5,1219,1438,227,0,1853,1214,1211
57271,Nsylvestris_NODE_18030_length_1265_cov_212,Ntome_NODE_16852_length_1460_cov_249,96.598,1205,37,2,50,1253,147,1348,0,1995,1203,1201
57281,Nsylvestris_NODE_18035_length_1265_cov_66,Ntome_NODE_16098_length_1531_cov_258,95.78,1256,36,11,1,1253,1288,47,0,2010,1252,1241
57310,Nsylvestris_NODE_18047_length_1264_cov_189,Ntome_NODE_15046_length_1630_cov_240,93.486,1136,61,7,130,1255,1284,152,0,1676,1125,1132
57358,Nsylvestris_NODE_18069_length_1262_cov_103,Ntome_NODE_18939_length_1281_cov_209,96.548,956,29,2,263,1214,1147,192,0,1580,951,955
57414,Nsylvestris_NODE_18093_length_1260_cov_64,Ntome_NODE_32977_length_480_cov_4,95.082,488,15,1,718,1205,1,479,0,760,487,478
57499,Nsylvestris_NODE_18129_length_1256_cov_59,Ntome_NODE_17769_length_1377_cov_115,89.168,1274,59,28,4,1233,107,1345,0,1515,1229,1238
57525,Nsylvestris_NODE_18142_length_1255_cov_16,Ntome_NODE_14694_length_1667_cov_37,93.503,1216,45,9,7,1198,138,1343,0,1777,1191,1205
57530,Nsylvestris_NODE_18144_length_1255_cov_13,Ntome_NODE_18568_length_1311_cov_19,84.675,1292,119,28,1,1255,41,1290,0,1216,1254,1249
57531,Nsylvestris_NODE_18145_length_1255_cov_7,Ntome_NODE_33887_length_425_cov_5,91.206,398,32,3,385,782,10,404,6.11E-152,538,397,394
57537,Nsylvestris_NODE_18147_length_1254_cov_190,Ntome_NODE_18434_length_1322_cov_266,95.05,1212,45,10,36,1242,105,1306,0,1892,1206,1201
57605,Nsylvestris_NODE_18179_length_1252_cov_102,Ntome_NODE_24870_length_871_cov_5,95.519,848,31,4,105,950,846,4,0,1349,845,842
57606,Nsylvestris_NODE_18180_length_1252_cov_82,Ntome_NODE_21271_length_1097_cov_26,90.578,1072,76,11,121,1189,38,1087,0,1397,1068,1049
57623,Nsylvestris_NODE_18186_length_1251_cov_205,Ntome_NODE_17784_length_1376_cov_114,94.477,1195,54,6,16,1204,1241,53,0,1831,1188,1188
57650,Nsylvestris_NODE_18199_length_1250_cov_172,Ntome_NODE_14562_length_1679_cov_131,95.725,959,22,7,34,981,128,1078,0,1526,947,950
57691,Nsylvestris_NODE_18212_length_1249_cov_101,Ntome_NODE_21874_length_1045_cov_113,94.372,995,50,6,96,1086,2,994,0,1522,990,992
57727,Nsylvestris_NODE_18226_length_1248_cov_15,Ntome_NODE_27612_length_728_cov_5,95.524,715,22,4,12,724,707,1,0,1134,712,706
57750,Nsylvestris_NODE_18236_length_1247_cov_32,Ntome_NODE_1903_length_4234_cov_152,93.975,1029,60,2,155,1182,4234,3207,0,1555,1027,1027
57772,Nsylvestris_NODE_18248_length_1248_cov_6,Ntome_NODE_14925_length_1643_cov_41,92.693,1259,77,7,2,1248,89,1344,0,1801,1246,1255
57791,Nsylvestris_NODE_18253_length_1245_cov_205,Ntome_NODE_20950_length_1119_cov_224,93.184,1027,40,10,2,999,1102,77,0,1482,997,1025
57797,Nsylvestris_NODE_18256_length_1245_cov_130,Ntome_NODE_22601_length_1010_cov_25,93.794,999,50,7,176,1168,15,1007,0,1491,992,992
57801,Nsylvestris_NODE_18258_length_1245_cov_20,Ntome_NODE_20864_length_1127_cov_35,94.605,1001,47,3,123,1117,1086,87,0,1543,994,999
57876,Nsylvestris_NODE_18289_length_1242_cov_35,Ntome_NODE_17965_length_1361_cov_84,93.621,1160,35,11,2,1152,1350,221,0,1696,1150,1129
57974,Nsylvestris_NODE_18331_length_1238_cov_227,Ntome_NODE_16533_length_1493_cov_234,93.955,1158,46,15,49,1204,1156,21,0,1729,1155,1135
57981,Nsylvestris_NODE_18334_length_1238_cov_182,Ntome_NODE_18967_length_1279_cov_134,92.931,1061,48,6,3,1053,1262,219,0,1519,1050,1043
57982,Nsylvestris_NODE_18335_length_1238_cov_181,Ntome_NODE_18078_length_1351_cov_233,94.246,1147,52,9,56,1195,1323,184,0,1740,1139,1139
58082,Nsylvestris_NODE_18380_length_1232_cov_96,Ntome_NODE_29195_length_660_cov_44,84.153,183,25,4,470,650,455,635,1.95E-42,174,180,180
58086,Nsylvestris_NODE_18383_length_1234_cov_32,Ntome_NODE_12101_length_1944_cov_225,92.014,1127,52,14,111,1234,1806,715,0,1548,1123,1091
58282,Nsylvestris_NODE_18468_length_1227_cov_82,Ntome_NODE_28645_length_682_cov_30,93.182,44,2,1,376,418,560,517,4.38E-09,63.9,42,43
58388,Nsylvestris_NODE_18512_length_1223_cov_190,Ntome_NODE_15498_length_1584_cov_229,94.113,1223,52,8,2,1222,1567,363,0,1842,1220,1204
58428,Nsylvestris_NODE_18527_length_1222_cov_23,Ntome_NODE_19198_length_1260_cov_41,91.424,1201,40,14,1,1168,1171,1,0,1589,1167,1170
58458,Nsylvestris_NODE_18539_length_1221_cov_91,Ntome_NODE_20416_length_1160_cov_175,94.872,1053,51,2,172,1221,56,1108,0,1642,1049,1052
58474,Nsylvestris_NODE_18548_length_1220_cov_153,Ntome_NODE_22762_length_999_cov_16,93.089,955,46,6,201,1144,20,965,0,1380,943,945
58505,Nsylvestris_NODE_18560_length_1219_cov_173,Ntome_NODE_24726_length_878_cov_107,94.759,725,38,0,240,964,113,837,0,1129,724,724
58513,Nsylvestris_NODE_18564_length_1219_cov_53,Ntome_NODE_18398_length_1326_cov_21,93.437,1219,67,4,1,1219,23,1228,0,1796,1218,1205
58556,Nsylvestris_NODE_18581_length_1218_cov_170,Ntome_NODE_23559_length_951_cov_17,92.782,859,43,8,241,1087,100,951,0,1225,846,851
58598,Nsylvestris_NODE_18600_length_1217_cov_129,Ntome_NODE_21954_length_1052_cov_54,90.819,708,56,3,58,765,10,708,0,939,707,698
58602,Nsylvestris_NODE_18602_length_1217_cov_81,Ntome_NODE_23654_length_946_cov_15,92.209,783,33,11,323,1095,765,1,0,1083,772,764
58615,Nsylvestris_NODE_18609_length_1217_cov_7,Ntome_NODE_14889_length_1645_cov_92,85.494,324,30,7,60,382,871,1178,6.49E-87,322,322,307
58619,Nsylvestris_NODE_18611_length_1216_cov_197,Ntome_NODE_19293_length_1252_cov_242,95.207,1210,50,5,11,1213,3,1211,0,1906,1202,1208
58647,Nsylvestris_NODE_18623_length_1215_cov_118,Ntome_NODE_21375_length_1090_cov_41,95.281,1102,31,8,83,1183,7,1088,0,1727,1100,1081
58733,Nsylvestris_NODE_18656_length_1213_cov_70,Ntome_NODE_19217_length_1258_cov_258,93.48,1043,50,8,95,1129,87,1119,0,1533,1034,1032
58740,Nsylvestris_NODE_18659_length_1213_cov_31,Ntome_NODE_18405_length_1325_cov_43,92.938,1147,59,8,11,1150,1274,143,0,1650,1139,1131
58842,Nsylvestris_NODE_18699_length_1209_cov_151,Ntome_NODE_21039_length_1113_cov_50,94.408,1055,41,5,172,1209,1,1054,0,1605,1037,1053
58875,Nsylvestris_NODE_18714_length_1208_cov_95,Ntome_NODE_18773_length_1294_cov_101,91.852,1166,70,12,1,1159,1217,70,0,1604,1158,1147
58923,Nsylvestris_NODE_18732_length_1207_cov_72,Ntome_NODE_34167_length_411_cov_4,89.448,417,36,1,27,443,3,411,2.13E-146,520,416,408
58980,Nsylvestris_NODE_18758_length_1205_cov_187,Ntome_NODE_16355_length_1508_cov_229,96.231,902,30,3,266,1163,449,1350,0,1474,897,901
58985,Nsylvestris_NODE_18761_length_1205_cov_167,Ntome_NODE_18312_length_1332_cov_277,93.451,1191,66,6,8,1197,1332,153,0,1757,1189,1179
59022,Nsylvestris_NODE_18782_length_1203_cov_208,Ntome_NODE_19628_length_1223_cov_291,93.582,1044,55,3,117,1158,48,1081,0,1546,1041,1033
59031,Nsylvestris_NODE_18786_length_1203_cov_159,Ntome_NODE_18034_length_1355_cov_149,94.587,1016,52,2,43,1057,1022,9,0,1568,1014,1013
59032,Nsylvestris_NODE_18787_length_1203_cov_147,Ntome_NODE_18674_length_1302_cov_282,90.73,1165,50,19,51,1203,133,1251,0,1500,1152,1118
59045,Nsylvestris_NODE_18795_length_1202_cov_177,Ntome_NODE_16062_length_1534_cov_192,91.346,1144,47,9,50,1147,1302,165,0,1517,1097,1137
59102,Nsylvestris_NODE_18821_length_1200_cov_71,Ntome_NODE_19519_length_1233_cov_12,94.976,1035,49,1,169,1200,116,1150,0,1620,1031,1034
59147,Nsylvestris_NODE_18839_length_1198_cov_116,Ntome_NODE_19818_length_1208_cov_118,93.656,1198,54,11,9,1192,1,1190,0,1772,1183,1189
59182,Nsylvestris_NODE_18858_length_1196_cov_210,Ntome_NODE_19158_length_1262_cov_276,93.069,1111,57,12,55,1157,11,1109,0,1607,1102,1098
59187,Nsylvestris_NODE_18861_length_1196_cov_177,Ntome_NODE_22383_length_1024_cov_17,95.034,1027,35,5,58,1071,1024,1,0,1600,1013,1023
59208,Nsylvestris_NODE_18872_length_1195_cov_188,Ntome_NODE_20856_length_1126_cov_288,92.537,1139,48,9,4,1123,6,1126,0,1598,1119,1120
59264,Nsylvestris_NODE_18893_length_1193_cov_198,Ntome_NODE_21540_length_1078_cov_271,93.303,1090,40,13,26,1102,7,1076,0,1578,1076,1069
59272,Nsylvestris_NODE_18898_length_1193_cov_16,Ntome_NODE_11581_length_2005_cov_47,95.39,1193,46,1,1,1193,1809,626,0,1890,1192,1183
59275,Nsylvestris_NODE_18900_length_1192_cov_176,Ntome_NODE_22155_length_1037_cov_174,94.532,951,27,11,1,932,39,983,0,1445,931,944
59290,Nsylvestris_NODE_18907_length_1192_cov_43,Ntome_NODE_15318_length_1603_cov_72,96.86,860,24,1,105,964,1468,612,0,1435,859,856
59462,Nsylvestris_NODE_18982_length_1185_cov_181,Ntome_NODE_19790_length_1211_cov_156,85.493,1034,84,20,53,1049,149,1153,0,1018,996,1004
59508,Nsylvestris_NODE_19004_length_1183_cov_111,Ntome_NODE_23485_length_956_cov_6,95.329,942,42,2,133,1073,956,16,0,1495,940,940
59541,Nsylvestris_NODE_19018_length_1182_cov_168,Ntome_NODE_15571_length_1578_cov_181,94.806,1136,48,5,1,1126,427,1561,0,1760,1125,1134
59571,Nsylvestris_NODE_19037_length_1180_cov_226,Ntome_NODE_18645_length_1304_cov_265,95.782,1138,37,3,53,1180,27,1163,0,1825,1127,1136
59593,Nsylvestris_NODE_19048_length_1179_cov_194,Ntome_NODE_23732_length_940_cov_177,90.551,889,63,6,1,889,913,46,0,1157,888,867
59595,Nsylvestris_NODE_19050_length_1179_cov_182,Ntome_NODE_18436_length_1322_cov_162,88.259,1252,48,28,4,1177,1257,27,0,1406,1173,1230
59665,Nsylvestris_NODE_19077_length_1177_cov_112,Ntome_NODE_32951_length_481_cov_165,96.899,387,12,0,53,439,387,1,0,649,386,386
59666,Nsylvestris_NODE_19078_length_1177_cov_79,Ntome_NODE_18931_length_1282_cov_8,93.678,949,48,2,106,1051,1236,297,0,1410,945,939
59698,Nsylvestris_NODE_19091_length_1176_cov_167,Ntome_NODE_22567_length_1012_cov_22,94.244,1025,29,11,61,1068,1,1012,0,1539,1007,1011
59710,Nsylvestris_NODE_19097_length_1175_cov_50,Ntome_NODE_35881_length_342_cov_20,92.857,42,1,2,37,77,258,218,5.42E-08,60.2,40,40
59766,Nsylvestris_NODE_19122_length_1174_cov_45,Ntome_NODE_18977_length_1278_cov_200,94.332,1182,57,1,1,1172,1244,63,0,1803,1171,1181
59779,Nsylvestris_NODE_19128_length_1173_cov_191,Ntome_NODE_21134_length_1106_cov_240,93.275,922,57,5,201,1122,177,1093,0,1354,921,916
59796,Nsylvestris_NODE_19136_length_1172_cov_205,Ntome_NODE_21838_length_1058_cov_293,94.235,1006,43,6,58,1055,1,999,0,1522,997,998
59808,Nsylvestris_NODE_19141_length_1172_cov_164,Ntome_NODE_19229_length_1257_cov_185,91.976,1159,59,11,1,1146,103,1240,0,1594,1145,1137
59814,Nsylvestris_NODE_19145_length_1172_cov_56,Ntome_NODE_29746_length_638_cov_189,97.297,37,1,0,262,298,111,75,4.18E-09,63.9,36,36
59848,Nsylvestris_NODE_19165_length_1170_cov_179,Ntome_NODE_20114_length_1183_cov_254,92.445,1178,40,13,1,1133,1,1174,0,1637,1132,1173
59858,Nsylvestris_NODE_19169_length_1170_cov_66,Ntome_NODE_32101_length_542_cov_171,90.625,288,18,5,835,1117,107,390,1.70E-102,374,282,283
59869,Nsylvestris_NODE_19178_length_1169_cov_88,Ntome_NODE_20754_length_1134_cov_164,92.074,921,46,9,202,1120,237,1132,0,1271,918,895
59883,Nsylvestris_NODE_19184_length_1169_cov_9,Ntome_NODE_14927_length_1643_cov_21,88.679,53,3,3,843,895,1081,1130,1.50E-08,62.1,52,49
59933,Nsylvestris_NODE_19206_length_1167_cov_195,Ntome_NODE_18471_length_1319_cov_190,91.881,973,77,2,59,1030,1193,222,0,1358,971,971
59934,Nsylvestris_NODE_19207_length_1167_cov_104,Ntome_NODE_20670_length_1140_cov_41,93.116,1104,54,17,31,1132,1140,57,0,1598,1101,1083
59966,Nsylvestris_NODE_19221_length_1166_cov_78,Ntome_NODE_19138_length_1264_cov_203,87.903,1149,63,29,27,1114,93,1226,0,1282,1087,1133
59968,Nsylvestris_NODE_19223_length_1166_cov_63,Ntome_NODE_19035_length_1273_cov_194,86.043,652,59,20,200,844,38,664,0,671,644,626
60038,Nsylvestris_NODE_19249_length_1164_cov_22,Ntome_NODE_16718_length_1475_cov_38,86.402,831,83,13,301,1122,995,186,0,881,821,809
60073,Nsylvestris_NODE_19261_length_1163_cov_11,Ntome_NODE_21426_length_1087_cov_5,95.698,1046,45,0,17,1062,42,1087,0,1683,1045,1045
60103,Nsylvestris_NODE_19272_length_1162_cov_139,Ntome_NODE_20653_length_1141_cov_175,91.136,1083,63,21,48,1122,9,1066,0,1437,1074,1057
60135,Nsylvestris_NODE_19286_length_1161_cov_198,Ntome_NODE_21516_length_1080_cov_190,96.397,1027,30,3,142,1161,1028,2,0,1685,1019,1026
60148,Nsylvestris_NODE_19289_length_1161_cov_182,Ntome_NODE_21433_length_1086_cov_90,90.167,956,61,18,126,1054,106,1055,0,1214,928,949
60156,Nsylvestris_NODE_19292_length_1161_cov_122,Ntome_NODE_19986_length_1193_cov_74,89.5,1019,70,14,159,1141,1018,1,0,1254,982,1017
60190,Nsylvestris_NODE_19307_length_1160_cov_200,Ntome_NODE_20984_length_1117_cov_239,94.804,1020,46,4,82,1095,80,1098,0,1583,1013,1018
60195,Nsylvestris_NODE_19311_length_1160_cov_82,Ntome_NODE_19609_length_1225_cov_124,87.874,1171,63,33,1,1122,43,1183,0,1303,1121,1140
60247,Nsylvestris_NODE_19337_length_1157_cov_20,Ntome_NODE_5371_length_2993_cov_59,89.474,76,6,2,722,796,2986,2912,1.46E-18,95.3,74,74
60277,Nsylvestris_NODE_19348_length_1156_cov_8,Ntome_NODE_36764_length_317_cov_3,85.938,128,2,1,1,128,112,1,6.70E-27,122,127,111
60308,Nsylvestris_NODE_19362_length_1154_cov_204,Ntome_NODE_20081_length_1185_cov_278,95.018,1104,41,9,53,1154,93,1184,0,1722,1101,1091
60317,Nsylvestris_NODE_19365_length_1154_cov_190,Ntome_NODE_20649_length_1141_cov_251,94.703,944,47,3,146,1089,963,23,0,1463,943,940
60323,Nsylvestris_NODE_19368_length_1154_cov_177,Ntome_NODE_20899_length_1123_cov_273,96.429,1064,38,0,85,1148,1074,11,0,1755,1063,1063
60329,Nsylvestris_NODE_19372_length_1154_cov_92,Ntome_NODE_25340_length_841_cov_67,95.504,734,30,3,210,940,56,789,0,1170,730,733
60347,Nsylvestris_NODE_19380_length_1153_cov_174,Ntome_NODE_20043_length_1188_cov_217,91.503,1071,44,14,102,1134,1164,103,0,1430,1032,1061
60422,Nsylvestris_NODE_19414_length_1151_cov_14,Ntome_NODE_27534_length_731_cov_3,91.787,694,54,3,323,1014,3,695,0,963,691,692
60432,Nsylvestris_NODE_19420_length_1150_cov_213,Ntome_NODE_19316_length_1250_cov_251,94.306,1124,53,5,1,1113,82,1205,0,1711,1112,1123
60466,Nsylvestris_NODE_19435_length_1149_cov_192,Ntome_NODE_15893_length_1548_cov_231,97.196,856,24,0,247,1102,293,1148,0,1448,855,855
60467,Nsylvestris_NODE_19436_length_1149_cov_180,Ntome_NODE_17857_length_1370_cov_205,95.462,1146,44,5,1,1143,132,1272,0,1821,1142,1140
60479,Nsylvestris_NODE_19443_length_1148_cov_203,Ntome_NODE_20310_length_1168_cov_258,92.398,1026,70,5,70,1094,1029,11,0,1456,1024,1018
60480,Nsylvestris_NODE_19444_length_1148_cov_188,Ntome_NODE_20223_length_1175_cov_261,93.462,933,47,10,101,1021,50,980,0,1373,920,930
60501,Nsylvestris_NODE_19453_length_1148_cov_27,Ntome_NODE_4055_length_3333_cov_129,89.758,908,62,8,8,891,2312,3212,0,1133,883,900
60513,Nsylvestris_NODE_19458_length_1148_cov_7,Ntome_NODE_13312_length_1807_cov_56,93.49,1152,59,8,2,1148,1367,227,0,1698,1146,1140
60559,Nsylvestris_NODE_19477_length_1145_cov_194,Ntome_NODE_22431_length_1020_cov_248,96.95,787,21,2,289,1073,786,1,0,1317,784,785
60568,Nsylvestris_NODE_19482_length_1145_cov_30,Ntome_NODE_22648_length_1007_cov_19,96.142,1011,30,5,14,1019,1,1007,0,1642,1005,1006
60570,Nsylvestris_NODE_19484_length_1145_cov_11,Ntome_NODE_19450_length_1238_cov_23,95.494,1154,41,5,1,1145,1217,66,0,1832,1144,1151
60573,Nsylvestris_NODE_19486_length_1145_cov_9,Ntome_NODE_11245_length_2043_cov_209,93.103,1160,65,4,1,1145,758,1917,0,1685,1144,1159
60593,Nsylvestris_NODE_19495_length_1144_cov_25,Ntome_NODE_18744_length_1296_cov_210,94.159,1147,37,14,1,1144,1236,117,0,1720,1143,1119
60629,Nsylvestris_NODE_19509_length_1142_cov_202,Ntome_NODE_22560_length_1012_cov_225,94.515,948,49,2,136,1080,1,948,0,1459,944,947
60653,Nsylvestris_NODE_19519_length_1141_cov_213,Ntome_NODE_20737_length_1135_cov_280,94.99,978,38,5,144,1115,1022,50,0,1524,971,972
60737,Nsylvestris_NODE_19555_length_1139_cov_135,Ntome_NODE_30710_length_600_cov_4,97.487,557,14,0,187,743,557,1,0,952,556,556
60770,Nsylvestris_NODE_19569_length_1137_cov_149,Ntome_NODE_21136_length_1106_cov_204,96.108,925,35,1,1,925,142,1065,0,1507,924,923
60779,Nsylvestris_NODE_19572_length_1137_cov_47,Ntome_NODE_21096_length_1109_cov_19,93.939,1056,61,2,38,1093,1,1053,0,1592,1055,1052
60822,Nsylvestris_NODE_19587_length_1135_cov_215,Ntome_NODE_20622_length_1143_cov_234,92.929,1089,58,8,20,1103,27,1101,0,1567,1083,1074
60828,Nsylvestris_NODE_19590_length_1135_cov_203,Ntome_NODE_21499_length_1081_cov_245,96.135,1035,32,5,35,1066,1038,9,0,1683,1031,1029
60906,Nsylvestris_NODE_19623_length_1133_cov_200,Ntome_NODE_19254_length_1255_cov_159,94.218,1055,51,6,1,1048,75,1126,0,1602,1047,1051
