,Query.seq.ID,n
16215,Nsylvestris_NODE_9220_length_2220_cov_162,3
16216,Nsylvestris_NODE_9222_length_2220_cov_113,3
16217,Nsylvestris_NODE_9234_length_2217_cov_225,3
16218,Nsylvestris_NODE_9236_length_2217_cov_54,3
16219,Nsylvestris_NODE_9238_length_2217_cov_34,3
16220,Nsylvestris_NODE_9243_length_2216_cov_129,3
16221,Nsylvestris_NODE_9247_length_2216_cov_39,3
16222,Nsylvestris_NODE_9249_length_2215_cov_234,3
16223,Nsylvestris_NODE_9251_length_2215_cov_177,3
16224,Nsylvestris_NODE_9252_length_2215_cov_129,3
16225,Nsylvestris_NODE_9258_length_2213_cov_194,3
16226,Nsylvestris_NODE_9262_length_2213_cov_16,3
16227,Nsylvestris_NODE_9267_length_2211_cov_218,3
16228,Nsylvestris_NODE_9269_length_2211_cov_209,3
16229,Nsylvestris_NODE_927_length_5049_cov_117,3
16230,Nsylvestris_NODE_9272_length_2210_cov_223,3
16231,Nsylvestris_NODE_9276_length_2210_cov_181,3
16232,Nsylvestris_NODE_9278_length_2210_cov_92,3
16233,Nsylvestris_NODE_9279_length_2210_cov_75,3
16234,Nsylvestris_NODE_929_length_5047_cov_157,3
16235,Nsylvestris_NODE_9294_length_2208_cov_105,3
16236,Nsylvestris_NODE_9297_length_2208_cov_67,3
16237,Nsylvestris_NODE_9301_length_2207_cov_153,3
16238,Nsylvestris_NODE_9303_length_2207_cov_87,3
16239,Nsylvestris_NODE_9305_length_2206_cov_221,3
16240,Nsylvestris_NODE_9306_length_2206_cov_213,3
16241,Nsylvestris_NODE_9307_length_2206_cov_197,3
16242,Nsylvestris_NODE_9309_length_2206_cov_164,3
16243,Nsylvestris_NODE_9310_length_2206_cov_152,3
16244,Nsylvestris_NODE_9311_length_2206_cov_138,3
16245,Nsylvestris_NODE_9313_length_2206_cov_93,3
16246,Nsylvestris_NODE_9316_length_2206_cov_25,3
16247,Nsylvestris_NODE_9317_length_2205_cov_222,3
16248,Nsylvestris_NODE_932_length_5045_cov_32,3
16249,Nsylvestris_NODE_9328_length_2203_cov_226,3
16250,Nsylvestris_NODE_9331_length_2203_cov_170,3
16251,Nsylvestris_NODE_9344_length_2198_cov_224,3
16252,Nsylvestris_NODE_9346_length_2201_cov_211,3
16253,Nsylvestris_NODE_9347_length_2201_cov_168,3
16254,Nsylvestris_NODE_9354_length_2200_cov_148,3
16255,Nsylvestris_NODE_9360_length_2199_cov_150,3
16256,Nsylvestris_NODE_9361_length_2199_cov_98,3
16257,Nsylvestris_NODE_9362_length_2199_cov_75,3
16258,Nsylvestris_NODE_9364_length_2198_cov_218,3
16259,Nsylvestris_NODE_9366_length_2198_cov_205,3
16260,Nsylvestris_NODE_9368_length_2198_cov_67,3
16261,Nsylvestris_NODE_937_length_5040_cov_60,3
16262,Nsylvestris_NODE_9372_length_2197_cov_225,3
16263,Nsylvestris_NODE_9373_length_2197_cov_221,3
16264,Nsylvestris_NODE_9374_length_2197_cov_205,3
16265,Nsylvestris_NODE_938_length_5040_cov_43,3
16266,Nsylvestris_NODE_9384_length_2196_cov_69,3
16267,Nsylvestris_NODE_9406_length_2192_cov_219,3
16268,Nsylvestris_NODE_9411_length_2192_cov_60,3
16269,Nsylvestris_NODE_9414_length_2189_cov_128,3
16270,Nsylvestris_NODE_942_length_5031_cov_93,3
16271,Nsylvestris_NODE_9421_length_2190_cov_110,3
16272,Nsylvestris_NODE_9427_length_2189_cov_143,3
16273,Nsylvestris_NODE_9430_length_2189_cov_23,3
16274,Nsylvestris_NODE_9431_length_2188_cov_228,3
16275,Nsylvestris_NODE_9432_length_2188_cov_68,3
16276,Nsylvestris_NODE_9434_length_2188_cov_52,3
16277,Nsylvestris_NODE_9439_length_2187_cov_108,3
16278,Nsylvestris_NODE_9440_length_2187_cov_73,3
16279,Nsylvestris_NODE_9442_length_2181_cov_195,3
16280,Nsylvestris_NODE_9443_length_2186_cov_189,3
16281,Nsylvestris_NODE_9446_length_2186_cov_122,3
16282,Nsylvestris_NODE_9454_length_2185_cov_110,3
16283,Nsylvestris_NODE_9455_length_2185_cov_31,3
16284,Nsylvestris_NODE_9456_length_2185_cov_12,3
16285,Nsylvestris_NODE_9457_length_2184_cov_205,3
16286,Nsylvestris_NODE_9459_length_2184_cov_146,3
16287,Nsylvestris_NODE_9464_length_2183_cov_136,3
16288,Nsylvestris_NODE_9466_length_2183_cov_87,3
16289,Nsylvestris_NODE_9468_length_2182_cov_212,3
16290,Nsylvestris_NODE_9469_length_2182_cov_207,3
16291,Nsylvestris_NODE_9473_length_2182_cov_129,3
16292,Nsylvestris_NODE_9475_length_2182_cov_36,3
16293,Nsylvestris_NODE_9477_length_2181_cov_172,3
16294,Nsylvestris_NODE_9478_length_2181_cov_148,3
16295,Nsylvestris_NODE_9479_length_2181_cov_143,3
16296,Nsylvestris_NODE_9482_length_2180_cov_208,3
16297,Nsylvestris_NODE_9484_length_2180_cov_133,3
16298,Nsylvestris_NODE_9485_length_2180_cov_127,3
16299,Nsylvestris_NODE_9492_length_2179_cov_220,3
16300,Nsylvestris_NODE_9495_length_2179_cov_21,3
16301,Nsylvestris_NODE_9499_length_2178_cov_108,3
16302,Nsylvestris_NODE_9501_length_2178_cov_29,3
16303,Nsylvestris_NODE_9502_length_2178_cov_11,3
16304,Nsylvestris_NODE_9503_length_2177_cov_218,3
16305,Nsylvestris_NODE_9505_length_2177_cov_40,3
16306,Nsylvestris_NODE_9506_length_2176_cov_220,3
16307,Nsylvestris_NODE_9515_length_2175_cov_45,3
16308,Nsylvestris_NODE_9519_length_2175_cov_53,3
16309,Nsylvestris_NODE_9526_length_2173_cov_87,3
16310,Nsylvestris_NODE_9529_length_2172_cov_167,3
16311,Nsylvestris_NODE_9534_length_2171_cov_196,3
16312,Nsylvestris_NODE_9537_length_2171_cov_161,3
16313,Nsylvestris_NODE_9538_length_2171_cov_147,3
16314,Nsylvestris_NODE_954_length_5008_cov_96,3
16315,Nsylvestris_NODE_9550_length_2170_cov_109,3
16316,Nsylvestris_NODE_9553_length_2169_cov_231,3
16317,Nsylvestris_NODE_9561_length_2168_cov_212,3
16318,Nsylvestris_NODE_9565_length_2168_cov_91,3
16319,Nsylvestris_NODE_957_length_5003_cov_101,3
16320,Nsylvestris_NODE_9571_length_2167_cov_155,3
16321,Nsylvestris_NODE_9574_length_2167_cov_87,3
16322,Nsylvestris_NODE_9576_length_2167_cov_63,3
16323,Nsylvestris_NODE_9580_length_2166_cov_202,3
16324,Nsylvestris_NODE_9581_length_2166_cov_149,3
16325,Nsylvestris_NODE_9585_length_2166_cov_56,3
16326,Nsylvestris_NODE_9588_length_2166_cov_46,3
16327,Nsylvestris_NODE_9589_length_2166_cov_43,3
16328,Nsylvestris_NODE_959_length_5001_cov_129,3
16329,Nsylvestris_NODE_9591_length_2165_cov_216,3
16330,Nsylvestris_NODE_9596_length_2165_cov_166,3
16331,Nsylvestris_NODE_9599_length_2164_cov_220,3
16332,Nsylvestris_NODE_960_length_5000_cov_130,3
16333,Nsylvestris_NODE_9602_length_2164_cov_185,3
16334,Nsylvestris_NODE_9604_length_2164_cov_161,3
16335,Nsylvestris_NODE_9605_length_2164_cov_121,3
16336,Nsylvestris_NODE_9612_length_2163_cov_137,3
16337,Nsylvestris_NODE_9615_length_2162_cov_237,3
16338,Nsylvestris_NODE_9617_length_2162_cov_206,3
16339,Nsylvestris_NODE_9619_length_2162_cov_194,3
16340,Nsylvestris_NODE_9621_length_2162_cov_132,3
16341,Nsylvestris_NODE_9623_length_2162_cov_37,3
16342,Nsylvestris_NODE_9628_length_2158_cov_125,3
16343,Nsylvestris_NODE_9630_length_2161_cov_45,3
16344,Nsylvestris_NODE_9635_length_2160_cov_53,3
16345,Nsylvestris_NODE_9639_length_2159_cov_221,3
16346,Nsylvestris_NODE_9645_length_2159_cov_63,3
16347,Nsylvestris_NODE_9647_length_2158_cov_214,3
16348,Nsylvestris_NODE_9650_length_2158_cov_163,3
16349,Nsylvestris_NODE_9651_length_2158_cov_157,3
16350,Nsylvestris_NODE_9652_length_2158_cov_151,3
16351,Nsylvestris_NODE_9654_length_2158_cov_132,3
16352,Nsylvestris_NODE_9661_length_2157_cov_188,3
16353,Nsylvestris_NODE_9662_length_2157_cov_159,3
16354,Nsylvestris_NODE_9668_length_2156_cov_227,3
16355,Nsylvestris_NODE_9671_length_2156_cov_175,3
16356,Nsylvestris_NODE_9678_length_2156_cov_23,3
16357,Nsylvestris_NODE_9679_length_2155_cov_218,3
16358,Nsylvestris_NODE_9684_length_2154_cov_107,3
16359,Nsylvestris_NODE_9686_length_2154_cov_86,3
16360,Nsylvestris_NODE_9688_length_2154_cov_29,3
16361,Nsylvestris_NODE_9694_length_2153_cov_72,3
16362,Nsylvestris_NODE_9695_length_2153_cov_29,3
16363,Nsylvestris_NODE_97_length_8472_cov_99,3
16364,Nsylvestris_NODE_970_length_4991_cov_159,3
16365,Nsylvestris_NODE_9706_length_2151_cov_220,3
16366,Nsylvestris_NODE_9717_length_2150_cov_163,3
16367,Nsylvestris_NODE_9720_length_2150_cov_141,3
16368,Nsylvestris_NODE_9721_length_2150_cov_114,3
16369,Nsylvestris_NODE_9722_length_2150_cov_113,3
16370,Nsylvestris_NODE_9723_length_2150_cov_94,3
16371,Nsylvestris_NODE_9726_length_2150_cov_32,3
16372,Nsylvestris_NODE_9727_length_2150_cov_26,3
16373,Nsylvestris_NODE_9729_length_2149_cov_222,3
16374,Nsylvestris_NODE_973_length_4987_cov_67,3
16375,Nsylvestris_NODE_9733_length_2149_cov_119,3
16376,Nsylvestris_NODE_9739_length_2148_cov_183,3
16377,Nsylvestris_NODE_9742_length_2148_cov_89,3
16378,Nsylvestris_NODE_9744_length_2147_cov_183,3
16379,Nsylvestris_NODE_9752_length_2146_cov_225,3
16380,Nsylvestris_NODE_9753_length_2146_cov_208,3
16381,Nsylvestris_NODE_9754_length_2146_cov_185,3
16382,Nsylvestris_NODE_976_length_4985_cov_166,3
16383,Nsylvestris_NODE_9760_length_2146_cov_33,3
16384,Nsylvestris_NODE_9762_length_2145_cov_222,3
16385,Nsylvestris_NODE_9764_length_2145_cov_210,3
16386,Nsylvestris_NODE_9768_length_2145_cov_132,3
16387,Nsylvestris_NODE_9769_length_2145_cov_123,3
16388,Nsylvestris_NODE_9770_length_2145_cov_80,3
16389,Nsylvestris_NODE_9772_length_2144_cov_186,3
16390,Nsylvestris_NODE_9781_length_2143_cov_63,3
16391,Nsylvestris_NODE_9784_length_2142_cov_182,3
16392,Nsylvestris_NODE_9786_length_2142_cov_163,3
16393,Nsylvestris_NODE_9790_length_2141_cov_213,3
16394,Nsylvestris_NODE_9792_length_2141_cov_205,3
16395,Nsylvestris_NODE_9795_length_2141_cov_183,3
16396,Nsylvestris_NODE_9796_length_2141_cov_159,3
16397,Nsylvestris_NODE_9798_length_2141_cov_103,3
16398,Nsylvestris_NODE_9809_length_2138_cov_231,3
16399,Nsylvestris_NODE_981_length_4979_cov_83,3
16400,Nsylvestris_NODE_9810_length_2138_cov_225,3
16401,Nsylvestris_NODE_9814_length_2138_cov_191,3
16402,Nsylvestris_NODE_9818_length_2137_cov_207,3
16403,Nsylvestris_NODE_9820_length_2137_cov_89,3
16404,Nsylvestris_NODE_9824_length_2136_cov_235,3
16405,Nsylvestris_NODE_983_length_4978_cov_134,3
16406,Nsylvestris_NODE_9831_length_2136_cov_20,3
16407,Nsylvestris_NODE_9837_length_2135_cov_142,3
16408,Nsylvestris_NODE_9838_length_2135_cov_111,3
16409,Nsylvestris_NODE_9839_length_2135_cov_72,3
16410,Nsylvestris_NODE_984_length_4978_cov_88,3
16411,Nsylvestris_NODE_9841_length_2135_cov_32,3
16412,Nsylvestris_NODE_9843_length_2134_cov_229,3
16413,Nsylvestris_NODE_9844_length_2134_cov_226,3
16414,Nsylvestris_NODE_9855_length_2133_cov_165,3
16415,Nsylvestris_NODE_9857_length_2133_cov_105,3
16416,Nsylvestris_NODE_986_length_4975_cov_223,3
16417,Nsylvestris_NODE_9862_length_2132_cov_171,3
16418,Nsylvestris_NODE_9866_length_2131_cov_221,3
16419,Nsylvestris_NODE_9872_length_2131_cov_31,3
16420,Nsylvestris_NODE_9873_length_2131_cov_17,3
16421,Nsylvestris_NODE_9888_length_2129_cov_179,3
16422,Nsylvestris_NODE_990_length_4968_cov_211,3
16423,Nsylvestris_NODE_9900_length_2128_cov_103,3
16424,Nsylvestris_NODE_9903_length_2127_cov_224,3
16425,Nsylvestris_NODE_9904_length_2127_cov_211,3
16426,Nsylvestris_NODE_9908_length_2127_cov_11,3
16427,Nsylvestris_NODE_9909_length_2126_cov_230,3
16428,Nsylvestris_NODE_9910_length_2126_cov_228,3
16429,Nsylvestris_NODE_9912_length_2126_cov_152,3
16430,Nsylvestris_NODE_9913_length_2126_cov_142,3
16431,Nsylvestris_NODE_9917_length_2126_cov_95,3
16432,Nsylvestris_NODE_9918_length_2126_cov_58,3
16433,Nsylvestris_NODE_9921_length_2126_cov_28,3
16434,Nsylvestris_NODE_9922_length_2125_cov_230,3
16435,Nsylvestris_NODE_993_length_4961_cov_158,3
16436,Nsylvestris_NODE_9932_length_2124_cov_33,3
16437,Nsylvestris_NODE_9933_length_2123_cov_226,3
16438,Nsylvestris_NODE_9934_length_2123_cov_203,3
16439,Nsylvestris_NODE_9935_length_2123_cov_198,3
16440,Nsylvestris_NODE_9936_length_2122_cov_195,3
16441,Nsylvestris_NODE_9939_length_2123_cov_61,3
16442,Nsylvestris_NODE_9942_length_2122_cov_231,3
16443,Nsylvestris_NODE_9944_length_2122_cov_222,3
16444,Nsylvestris_NODE_9947_length_2122_cov_172,3
16445,Nsylvestris_NODE_9949_length_2122_cov_58,3
16446,Nsylvestris_NODE_9954_length_2121_cov_197,3
16447,Nsylvestris_NODE_9956_length_2121_cov_126,3
16448,Nsylvestris_NODE_996_length_4960_cov_234,3
16449,Nsylvestris_NODE_9960_length_2121_cov_39,3
16450,Nsylvestris_NODE_9962_length_2120_cov_220,3
16451,Nsylvestris_NODE_9971_length_2119_cov_213,3
16452,Nsylvestris_NODE_9972_length_2119_cov_88,3
16453,Nsylvestris_NODE_9973_length_2119_cov_81,3
16454,Nsylvestris_NODE_9974_length_2119_cov_25,3
16455,Nsylvestris_NODE_9977_length_2118_cov_224,3
16456,Nsylvestris_NODE_9979_length_2118_cov_200,3
16457,Nsylvestris_NODE_998_length_4959_cov_217,3
16458,Nsylvestris_NODE_9982_length_2118_cov_146,3
16459,Nsylvestris_NODE_9983_length_2119_cov_113,3
16460,Nsylvestris_NODE_9985_length_2118_cov_23,3
16461,Nsylvestris_NODE_9991_length_2117_cov_101,3
16462,Nsylvestris_NODE_9996_length_2116_cov_220,3
16463,Nsylvestris_NODE_9999_length_2116_cov_19,3
16464,Nsylvestris_NODE_10_length_13090_cov_33,2
16465,Nsylvestris_NODE_10002_length_2115_cov_164,2
16466,Nsylvestris_NODE_10016_length_2113_cov_223,2
16467,Nsylvestris_NODE_10027_length_2111_cov_227,2
16468,Nsylvestris_NODE_10031_length_2112_cov_192,2
16469,Nsylvestris_NODE_10033_length_2112_cov_143,2
16470,Nsylvestris_NODE_10044_length_2111_cov_8,2
16471,Nsylvestris_NODE_10056_length_2110_cov_62,2
16472,Nsylvestris_NODE_10060_length_2109_cov_218,2
16473,Nsylvestris_NODE_10064_length_2109_cov_62,2
16474,Nsylvestris_NODE_10070_length_2107_cov_224,2
16475,Nsylvestris_NODE_10071_length_2107_cov_185,2
16476,Nsylvestris_NODE_10074_length_2106_cov_233,2
16477,Nsylvestris_NODE_10087_length_2105_cov_13,2
16478,Nsylvestris_NODE_1009_length_4937_cov_50,2
16479,Nsylvestris_NODE_10097_length_2103_cov_148,2
16480,Nsylvestris_NODE_10104_length_2102_cov_135,2
16481,Nsylvestris_NODE_10110_length_2102_cov_49,2
16482,Nsylvestris_NODE_10111_length_2101_cov_218,2
16483,Nsylvestris_NODE_10120_length_2100_cov_202,2
16484,Nsylvestris_NODE_10123_length_2100_cov_184,2
16485,Nsylvestris_NODE_10128_length_2099_cov_225,2
16486,Nsylvestris_NODE_10143_length_2097_cov_65,2
16487,Nsylvestris_NODE_10146_length_2096_cov_86,2
16488,Nsylvestris_NODE_10149_length_2095_cov_232,2
16489,Nsylvestris_NODE_10151_length_2095_cov_136,2
16490,Nsylvestris_NODE_10153_length_2095_cov_56,2
16491,Nsylvestris_NODE_10156_length_2094_cov_131,2
16492,Nsylvestris_NODE_10160_length_2093_cov_190,2
16493,Nsylvestris_NODE_10168_length_2092_cov_208,2
16494,Nsylvestris_NODE_10170_length_2092_cov_197,2
16495,Nsylvestris_NODE_10174_length_2092_cov_23,2
16496,Nsylvestris_NODE_10177_length_2091_cov_176,2
16497,Nsylvestris_NODE_10181_length_2091_cov_42,2
16498,Nsylvestris_NODE_10183_length_2090_cov_214,2
16499,Nsylvestris_NODE_10185_length_2090_cov_115,2
16500,Nsylvestris_NODE_10189_length_2089_cov_226,2
16501,Nsylvestris_NODE_10192_length_2089_cov_210,2
16502,Nsylvestris_NODE_10196_length_2088_cov_10,2
16503,Nsylvestris_NODE_10203_length_2087_cov_225,2
16504,Nsylvestris_NODE_10205_length_2087_cov_197,2
16505,Nsylvestris_NODE_10210_length_2087_cov_96,2
16506,Nsylvestris_NODE_10211_length_2087_cov_73,2
16507,Nsylvestris_NODE_10214_length_2087_cov_22,2
16508,Nsylvestris_NODE_10218_length_2086_cov_222,2
16509,Nsylvestris_NODE_10219_length_2086_cov_221,2
16510,Nsylvestris_NODE_1022_length_4915_cov_77,2
16511,Nsylvestris_NODE_10222_length_2086_cov_92,2
16512,Nsylvestris_NODE_10223_length_2086_cov_80,2
16513,Nsylvestris_NODE_10232_length_2084_cov_123,2
16514,Nsylvestris_NODE_10234_length_2084_cov_75,2
16515,Nsylvestris_NODE_10249_length_2081_cov_191,2
16516,Nsylvestris_NODE_10250_length_2081_cov_141,2
16517,Nsylvestris_NODE_10251_length_2081_cov_72,2
16518,Nsylvestris_NODE_10256_length_2080_cov_208,2
16519,Nsylvestris_NODE_10265_length_2079_cov_197,2
16520,Nsylvestris_NODE_1027_length_4901_cov_151,2
16521,Nsylvestris_NODE_10278_length_2078_cov_118,2
16522,Nsylvestris_NODE_10279_length_2078_cov_112,2
16523,Nsylvestris_NODE_10281_length_2078_cov_10,2
16524,Nsylvestris_NODE_10290_length_2077_cov_70,2
16525,Nsylvestris_NODE_10297_length_2075_cov_194,2
16526,Nsylvestris_NODE_10298_length_2075_cov_181,2
16527,Nsylvestris_NODE_10305_length_2074_cov_217,2
16528,Nsylvestris_NODE_10309_length_2074_cov_158,2
16529,Nsylvestris_NODE_10319_length_2072_cov_220,2
16530,Nsylvestris_NODE_10320_length_2072_cov_209,2
16531,Nsylvestris_NODE_10321_length_2072_cov_207,2
16532,Nsylvestris_NODE_10325_length_2072_cov_91,2
16533,Nsylvestris_NODE_10326_length_2072_cov_81,2
16534,Nsylvestris_NODE_10329_length_2071_cov_191,2
16535,Nsylvestris_NODE_10331_length_2071_cov_58,2
16536,Nsylvestris_NODE_10338_length_2070_cov_194,2
16537,Nsylvestris_NODE_10352_length_2069_cov_48,2
16538,Nsylvestris_NODE_10353_length_2069_cov_47,2
16539,Nsylvestris_NODE_10354_length_2068_cov_218,2
16540,Nsylvestris_NODE_10359_length_2068_cov_84,2
16541,Nsylvestris_NODE_10371_length_2066_cov_176,2
16542,Nsylvestris_NODE_1038_length_4891_cov_114,2
16543,Nsylvestris_NODE_10387_length_2064_cov_44,2
16544,Nsylvestris_NODE_10390_length_2063_cov_220,2
16545,Nsylvestris_NODE_10398_length_2062_cov_171,2
16546,Nsylvestris_NODE_10400_length_2062_cov_120,2
16547,Nsylvestris_NODE_10406_length_2061_cov_216,2
16548,Nsylvestris_NODE_10411_length_2061_cov_55,2
16549,Nsylvestris_NODE_10421_length_2059_cov_217,2
16550,Nsylvestris_NODE_10432_length_2059_cov_28,2
16551,Nsylvestris_NODE_10444_length_2057_cov_191,2
16552,Nsylvestris_NODE_10446_length_2057_cov_129,2
16553,Nsylvestris_NODE_10449_length_2057_cov_91,2
16554,Nsylvestris_NODE_10467_length_2055_cov_13,2
16555,Nsylvestris_NODE_10471_length_2054_cov_36,2
16556,Nsylvestris_NODE_10475_length_2054_cov_212,2
16557,Nsylvestris_NODE_1048_length_4882_cov_42,2
16558,Nsylvestris_NODE_10480_length_2053_cov_45,2
16559,Nsylvestris_NODE_10488_length_2052_cov_70,2
16560,Nsylvestris_NODE_10497_length_2051_cov_80,2
16561,Nsylvestris_NODE_10500_length_2051_cov_12,2
16562,Nsylvestris_NODE_10508_length_2049_cov_203,2
16563,Nsylvestris_NODE_10511_length_2049_cov_144,2
16564,Nsylvestris_NODE_10522_length_2048_cov_143,2
16565,Nsylvestris_NODE_10524_length_2048_cov_48,2
16566,Nsylvestris_NODE_10527_length_2047_cov_113,2
16567,Nsylvestris_NODE_10532_length_2046_cov_212,2
16568,Nsylvestris_NODE_10539_length_2045_cov_149,2
16569,Nsylvestris_NODE_10541_length_2045_cov_85,2
16570,Nsylvestris_NODE_10547_length_2044_cov_96,2
16571,Nsylvestris_NODE_10556_length_2043_cov_61,2
16572,Nsylvestris_NODE_10562_length_2042_cov_108,2
16573,Nsylvestris_NODE_10566_length_2041_cov_186,2
16574,Nsylvestris_NODE_10569_length_2041_cov_175,2
16575,Nsylvestris_NODE_10571_length_2041_cov_98,2
16576,Nsylvestris_NODE_10573_length_2041_cov_32,2
16577,Nsylvestris_NODE_10574_length_2041_cov_30,2
16578,Nsylvestris_NODE_10579_length_2040_cov_198,2
16579,Nsylvestris_NODE_10587_length_2039_cov_180,2
16580,Nsylvestris_NODE_10596_length_2038_cov_122,2
16581,Nsylvestris_NODE_10600_length_2037_cov_137,2
16582,Nsylvestris_NODE_10601_length_2037_cov_51,2
16583,Nsylvestris_NODE_10613_length_2035_cov_223,2
16584,Nsylvestris_NODE_10618_length_2035_cov_79,2
16585,Nsylvestris_NODE_10622_length_2034_cov_222,2
16586,Nsylvestris_NODE_10623_length_2034_cov_164,2
16587,Nsylvestris_NODE_10629_length_2034_cov_34,2
16588,Nsylvestris_NODE_10631_length_2034_cov_220,2
16589,Nsylvestris_NODE_10635_length_2033_cov_158,2
16590,Nsylvestris_NODE_10636_length_2033_cov_69,2
16591,Nsylvestris_NODE_10642_length_2032_cov_95,2
16592,Nsylvestris_NODE_10652_length_2031_cov_178,2
16593,Nsylvestris_NODE_10653_length_2031_cov_177,2
16594,Nsylvestris_NODE_10659_length_2030_cov_223,2
16595,Nsylvestris_NODE_10661_length_2030_cov_155,2
16596,Nsylvestris_NODE_10662_length_2030_cov_143,2
16597,Nsylvestris_NODE_10664_length_2030_cov_104,2
16598,Nsylvestris_NODE_10665_length_2030_cov_58,2
16599,Nsylvestris_NODE_10667_length_2030_cov_19,2
16600,Nsylvestris_NODE_10671_length_2029_cov_215,2
16601,Nsylvestris_NODE_10673_length_2029_cov_191,2
16602,Nsylvestris_NODE_10678_length_2029_cov_38,2
16603,Nsylvestris_NODE_10686_length_2027_cov_189,2
16604,Nsylvestris_NODE_10688_length_2027_cov_96,2
16605,Nsylvestris_NODE_10692_length_2027_cov_14,2
16606,Nsylvestris_NODE_10693_length_2026_cov_216,2
16607,Nsylvestris_NODE_107_length_8362_cov_49,2
16608,Nsylvestris_NODE_10701_length_2025_cov_209,2
16609,Nsylvestris_NODE_10714_length_2024_cov_32,2
16610,Nsylvestris_NODE_10716_length_2023_cov_202,2
16611,Nsylvestris_NODE_10717_length_2023_cov_191,2
16612,Nsylvestris_NODE_10719_length_2023_cov_178,2
16613,Nsylvestris_NODE_10720_length_2023_cov_147,2
16614,Nsylvestris_NODE_10721_length_2023_cov_122,2
16615,Nsylvestris_NODE_10722_length_2023_cov_102,2
16616,Nsylvestris_NODE_10723_length_2023_cov_62,2
16617,Nsylvestris_NODE_10727_length_2022_cov_221,2
16618,Nsylvestris_NODE_10732_length_2022_cov_120,2
16619,Nsylvestris_NODE_10738_length_2021_cov_210,2
16620,Nsylvestris_NODE_10739_length_2021_cov_187,2
16621,Nsylvestris_NODE_10747_length_2020_cov_97,2
16622,Nsylvestris_NODE_10748_length_2019_cov_73,2
16623,Nsylvestris_NODE_10751_length_2019_cov_186,2
16624,Nsylvestris_NODE_10759_length_2018_cov_169,2
16625,Nsylvestris_NODE_10768_length_2017_cov_164,2
16626,Nsylvestris_NODE_10772_length_2017_cov_85,2
16627,Nsylvestris_NODE_10773_length_2017_cov_57,2
16628,Nsylvestris_NODE_10774_length_2017_cov_43,2
16629,Nsylvestris_NODE_10778_length_2016_cov_154,2
16630,Nsylvestris_NODE_10781_length_2016_cov_94,2
16631,Nsylvestris_NODE_10785_length_2015_cov_218,2
16632,Nsylvestris_NODE_10789_length_2015_cov_66,2
16633,Nsylvestris_NODE_1079_length_4839_cov_117,2
16634,Nsylvestris_NODE_10794_length_2013_cov_207,2
16635,Nsylvestris_NODE_10797_length_2014_cov_114,2
16636,Nsylvestris_NODE_10800_length_2013_cov_207,2
16637,Nsylvestris_NODE_10808_length_2013_cov_68,2
16638,Nsylvestris_NODE_10816_length_2004_cov_51,2
16639,Nsylvestris_NODE_10818_length_2011_cov_219,2
16640,Nsylvestris_NODE_10823_length_2011_cov_153,2
16641,Nsylvestris_NODE_10827_length_2010_cov_219,2
16642,Nsylvestris_NODE_10831_length_2010_cov_89,2
16643,Nsylvestris_NODE_10835_length_2009_cov_189,2
16644,Nsylvestris_NODE_10836_length_2009_cov_179,2
16645,Nsylvestris_NODE_10837_length_2009_cov_42,2
16646,Nsylvestris_NODE_10843_length_2008_cov_213,2
16647,Nsylvestris_NODE_10844_length_2008_cov_213,2
16648,Nsylvestris_NODE_10845_length_2008_cov_152,2
16649,Nsylvestris_NODE_10849_length_2007_cov_209,2
16650,Nsylvestris_NODE_10858_length_2006_cov_136,2
16651,Nsylvestris_NODE_10865_length_2005_cov_209,2
16652,Nsylvestris_NODE_10866_length_2005_cov_199,2
16653,Nsylvestris_NODE_10877_length_2003_cov_205,2
16654,Nsylvestris_NODE_10878_length_2003_cov_204,2
16655,Nsylvestris_NODE_10883_length_2002_cov_185,2
16656,Nsylvestris_NODE_10885_length_2002_cov_131,2
16657,Nsylvestris_NODE_10893_length_2001_cov_205,2
16658,Nsylvestris_NODE_10895_length_2001_cov_119,2
16659,Nsylvestris_NODE_10898_length_2001_cov_59,2
16660,Nsylvestris_NODE_10902_length_2000_cov_95,2
16661,Nsylvestris_NODE_10903_length_2000_cov_88,2
16662,Nsylvestris_NODE_10906_length_1999_cov_180,2
16663,Nsylvestris_NODE_10915_length_1998_cov_114,2
16664,Nsylvestris_NODE_10925_length_1997_cov_174,2
16665,Nsylvestris_NODE_10926_length_1997_cov_102,2
16666,Nsylvestris_NODE_10937_length_1996_cov_21,2
16667,Nsylvestris_NODE_10938_length_1995_cov_228,2
16668,Nsylvestris_NODE_1094_length_4827_cov_227,2
16669,Nsylvestris_NODE_10940_length_1995_cov_184,2
16670,Nsylvestris_NODE_10942_length_1995_cov_91,2
16671,Nsylvestris_NODE_10943_length_1995_cov_65,2
16672,Nsylvestris_NODE_10944_length_1995_cov_55,2
16673,Nsylvestris_NODE_10950_length_1994_cov_102,2
16674,Nsylvestris_NODE_10952_length_1994_cov_30,2
16675,Nsylvestris_NODE_10967_length_1992_cov_7,2
16676,Nsylvestris_NODE_10976_length_1991_cov_59,2
16677,Nsylvestris_NODE_10977_length_1991_cov_53,2
16678,Nsylvestris_NODE_10981_length_1990_cov_83,2
16679,Nsylvestris_NODE_10982_length_1990_cov_53,2
16680,Nsylvestris_NODE_10983_length_1990_cov_37,2
16681,Nsylvestris_NODE_10993_length_1989_cov_8,2
