,Query.seq.ID,Subject.seq.ID,X.ID,Alignment.length,X..mismatches,X..gap.openings,start.in.query,end.in.query,start.in.subject,end.in.subject,evalue,bitscore,match.length.query,match.length.subject
60036,Ntome_NODE_19555_length_1229_cov_10,Nsylvestris_NODE_17227_length_1338_cov_141,93.532,1175,41,8,59,1229,1263,120,0,1716,1170,1143
60040,Ntome_NODE_19559_length_1227_cov_287,Nsylvestris_NODE_17982_length_1269_cov_195,94.486,1215,54,8,1,1207,60,1269,0,1860,1206,1209
60144,Ntome_NODE_19605_length_1225_cov_231,Nsylvestris_NODE_20161_length_1089_cov_198,92.791,860,57,3,50,907,181,1037,0,1240,857,856
60150,Ntome_NODE_19609_length_1225_cov_124,Nsylvestris_NODE_19311_length_1160_cov_82,87.915,1175,55,31,43,1183,1,1122,0,1303,1140,1121
60176,Ntome_NODE_19618_length_1224_cov_59,Nsylvestris_NODE_27189_length_665_cov_101,96.97,33,1,0,175,207,563,595,6.82E-07,56.5,32,32
60197,Ntome_NODE_19628_length_1223_cov_291,Nsylvestris_NODE_18782_length_1203_cov_208,93.582,1044,55,3,48,1081,117,1158,0,1546,1033,1041
60246,Ntome_NODE_19648_length_1222_cov_61,Nsylvestris_NODE_20873_length_1037_cov_43,92.322,1042,51,11,117,1154,21,1037,0,1454,1037,1016
60363,Ntome_NODE_19691_length_1219_cov_21,Nsylvestris_NODE_13110_length_1750_cov_32,90.127,1185,99,11,1,1170,1567,386,0,1524,1169,1181
60476,Ntome_NODE_19736_length_1216_cov_46,Nsylvestris_NODE_30631_length_476_cov_29,87.374,198,12,2,115,311,360,175,1.06E-54,215,196,185
60485,Ntome_NODE_19740_length_1215_cov_235,Nsylvestris_NODE_19752_length_1122_cov_199,94.599,1111,42,8,8,1108,1109,7,0,1703,1100,1102
60514,Ntome_NODE_19754_length_1214_cov_140,Nsylvestris_NODE_16973_length_1359_cov_134,92.51,1215,47,18,16,1197,1359,156,0,1700,1181,1203
60515,Ntome_NODE_19755_length_1214_cov_59,Nsylvestris_NODE_35805_length_277_cov_4,93.385,257,15,2,828,1084,272,18,3.53E-104,379,256,254
60522,Ntome_NODE_19758_length_1213_cov_242,Nsylvestris_NODE_19936_length_1107_cov_160,94.713,1116,45,8,71,1181,1,1107,0,1722,1110,1106
60538,Ntome_NODE_19764_length_1213_cov_65,Nsylvestris_NODE_20258_length_1082_cov_67,94.1,1000,42,6,2,1001,1032,50,0,1504,999,982
60592,Ntome_NODE_19790_length_1211_cov_156,Nsylvestris_NODE_18982_length_1185_cov_181,85.493,1034,84,20,149,1153,53,1049,0,1018,1004,996
60644,Ntome_NODE_19809_length_1209_cov_141,Nsylvestris_NODE_7249_length_2527_cov_102,91.803,1159,63,14,50,1182,1367,2519,0,1585,1132,1152
60645,Ntome_NODE_19810_length_1209_cov_116,Nsylvestris_NODE_20841_length_1039_cov_26,92.906,1029,35,14,61,1071,1,1009,0,1461,1010,1008
60662,Ntome_NODE_19818_length_1208_cov_118,Nsylvestris_NODE_18839_length_1198_cov_116,93.656,1198,54,11,1,1190,9,1192,0,1772,1189,1183
60697,Ntome_NODE_19835_length_1207_cov_15,Nsylvestris_NODE_25615_length_739_cov_7,97.429,739,19,0,425,1163,739,1,0,1260,738,738
60765,Ntome_NODE_19868_length_1204_cov_10,Nsylvestris_NODE_16867_length_1367_cov_63,93.383,1209,54,13,4,1204,141,1331,0,1766,1200,1190
60824,Ntome_NODE_19893_length_1202_cov_10,Nsylvestris_NODE_37086_length_250_cov_3,93.574,249,12,3,242,487,1,248,7.57E-101,368,245,247
60965,Ntome_NODE_19947_length_1196_cov_237,Nsylvestris_NODE_21814_length_968_cov_117,90.987,932,37,19,232,1156,944,53,0,1212,924,891
60999,Ntome_NODE_19960_length_1195_cov_119,Nsylvestris_NODE_33035_length_352_cov_3,94.362,337,16,2,118,451,340,4,9.14E-145,514,333,336
61049,Ntome_NODE_19983_length_1193_cov_169,Nsylvestris_NODE_14791_length_1570_cov_117,91.736,1210,67,8,2,1193,233,1427,0,1650,1191,1194
61052,Ntome_NODE_19986_length_1193_cov_74,Nsylvestris_NODE_19292_length_1161_cov_122,89.5,1019,70,14,1,1018,1141,159,0,1254,1017,982
61120,Ntome_NODE_20020_length_1190_cov_199,Nsylvestris_NODE_20316_length_1076_cov_201,92.523,1070,39,16,130,1189,1075,37,0,1495,1059,1038
61178,Ntome_NODE_20043_length_1188_cov_217,Nsylvestris_NODE_19380_length_1153_cov_174,91.503,1071,44,14,103,1164,1134,102,0,1430,1061,1032
61250,Ntome_NODE_20072_length_1186_cov_172,Nsylvestris_NODE_16860_length_1367_cov_145,95.14,1111,51,2,1,1108,83,1193,0,1749,1107,1110
61268,Ntome_NODE_20081_length_1185_cov_278,Nsylvestris_NODE_19362_length_1154_cov_204,95.018,1104,41,9,93,1184,53,1154,0,1722,1091,1101
61340,Ntome_NODE_20114_length_1183_cov_254,Nsylvestris_NODE_19165_length_1170_cov_179,92.445,1178,40,13,1,1174,1,1133,0,1637,1173,1132
61363,Ntome_NODE_20123_length_1182_cov_279,Nsylvestris_NODE_20130_length_1091_cov_210,91.937,1017,75,2,42,1058,1059,50,0,1417,1016,1009
61379,Ntome_NODE_20130_length_1182_cov_101,Nsylvestris_NODE_15636_length_1486_cov_91,94.737,760,38,1,274,1033,1442,685,0,1181,759,757
61401,Ntome_NODE_20141_length_1181_cov_252,Nsylvestris_NODE_23145_length_882_cov_174,91.627,836,30,14,18,842,1,807,0,1120,824,806
61473,Ntome_NODE_20168_length_1179_cov_45,Nsylvestris_NODE_22552_length_919_cov_10,82.322,758,62,27,93,831,2,706,4.05E-168,592,738,704
61498,Ntome_NODE_20179_length_1178_cov_230,Nsylvestris_NODE_20032_length_1099_cov_195,89.572,911,46,21,236,1108,200,1099,0,1110,872,899
61532,Ntome_NODE_20194_length_1177_cov_134,Nsylvestris_NODE_7669_length_2458_cov_60,94.316,1038,52,2,52,1082,52,1089,0,1583,1030,1037
61538,Ntome_NODE_20197_length_1177_cov_107,Nsylvestris_NODE_19787_length_1118_cov_220,92.081,1086,63,8,1,1075,1118,45,0,1507,1074,1073
61547,Ntome_NODE_20204_length_1177_cov_8,Nsylvestris_NODE_33882_length_326_cov_3,93.558,326,20,1,4,328,326,1,7.05E-136,484,324,325
61592,Ntome_NODE_20223_length_1175_cov_261,Nsylvestris_NODE_19444_length_1148_cov_188,93.462,933,47,10,50,980,101,1021,0,1373,930,920
61624,Ntome_NODE_20241_length_1174_cov_153,Nsylvestris_NODE_14616_length_1587_cov_127,96.137,673,26,0,1,673,1437,765,0,1099,672,672
61645,Ntome_NODE_20251_length_1173_cov_293,Nsylvestris_NODE_17035_length_1354_cov_106,92.589,958,41,14,7,964,111,1038,0,1349,957,927
61656,Ntome_NODE_20256_length_1173_cov_177,Nsylvestris_NODE_15247_length_1526_cov_193,89.642,1033,62,16,133,1126,136,1162,0,1273,993,1026
61672,Ntome_NODE_20265_length_1172_cov_31,Nsylvestris_NODE_15230_length_1529_cov_45,95.116,1167,53,3,1,1167,1273,111,0,1836,1166,1162
61683,Ntome_NODE_20271_length_1171_cov_240,Nsylvestris_NODE_17278_length_1334_cov_173,96.233,1115,41,1,50,1163,1117,3,0,1825,1113,1114
61765,Ntome_NODE_20310_length_1168_cov_258,Nsylvestris_NODE_19443_length_1148_cov_203,92.542,1019,70,4,22,1035,1081,64,0,1456,1013,1017
61782,Ntome_NODE_20318_length_1168_cov_26,Nsylvestris_NODE_20398_length_1071_cov_83,94.358,1028,49,5,2,1025,1,1023,0,1568,1023,1022
61831,Ntome_NODE_20341_length_1166_cov_84,Nsylvestris_NODE_19929_length_1108_cov_63,93.569,1104,37,13,1,1089,24,1108,0,1615,1088,1084
61902,Ntome_NODE_20372_length_1163_cov_249,Nsylvestris_NODE_15446_length_1507_cov_214,95.19,1185,33,8,1,1163,232,1414,0,1851,1162,1182
61921,Ntome_NODE_20381_length_1163_cov_14,Nsylvestris_NODE_16992_length_1358_cov_170,95.193,1165,53,2,1,1163,54,1217,0,1838,1162,1163
61962,Ntome_NODE_20400_length_1161_cov_193,Nsylvestris_NODE_5243_length_2917_cov_91,92.271,841,27,8,72,877,2078,2915,0,1158,805,837
61997,Ntome_NODE_20416_length_1160_cov_175,Nsylvestris_NODE_18539_length_1221_cov_91,94.872,1053,51,2,56,1108,172,1221,0,1642,1052,1049
61998,Ntome_NODE_20417_length_1160_cov_164,Nsylvestris_NODE_19887_length_1111_cov_74,92.968,967,60,6,120,1084,974,14,0,1402,964,960
62082,Ntome_NODE_20455_length_1157_cov_178,Nsylvestris_NODE_15026_length_1548_cov_61,95.5,1089,40,7,45,1133,302,1381,0,1731,1088,1079
62155,Ntome_NODE_20482_length_1155_cov_16,Nsylvestris_NODE_17216_length_1339_cov_37,92.651,1075,58,8,88,1154,1081,20,0,1528,1066,1061
62226,Ntome_NODE_20512_length_1153_cov_28,Nsylvestris_NODE_20685_length_1051_cov_34,89.512,1106,50,24,1,1095,1051,1,0,1339,1094,1050
62247,Ntome_NODE_20522_length_1152_cov_115,Nsylvestris_NODE_17687_length_1295_cov_107,94.32,1074,60,1,8,1081,11,1083,0,1644,1073,1072
62474,Ntome_NODE_20622_length_1143_cov_234,Nsylvestris_NODE_19587_length_1135_cov_215,92.929,1089,58,8,27,1101,20,1103,0,1567,1074,1083
62520,Ntome_NODE_20649_length_1141_cov_251,Nsylvestris_NODE_19365_length_1154_cov_190,94.703,944,47,3,23,963,1089,146,0,1463,940,943
62527,Ntome_NODE_20653_length_1141_cov_175,Nsylvestris_NODE_19272_length_1162_cov_139,91.136,1083,63,21,9,1066,48,1122,0,1437,1057,1074
62528,Ntome_NODE_20654_length_1141_cov_162,Nsylvestris_NODE_17483_length_1315_cov_190,92.231,1107,61,10,2,1087,120,1222,0,1544,1085,1102
62563,Ntome_NODE_20670_length_1140_cov_41,Nsylvestris_NODE_19207_length_1167_cov_104,93.116,1104,54,17,57,1140,1132,31,0,1598,1083,1101
62595,Ntome_NODE_20683_length_1139_cov_209,Nsylvestris_NODE_17305_length_1331_cov_164,96.269,1099,38,3,43,1139,1331,234,0,1799,1096,1097
62618,Ntome_NODE_20691_length_1139_cov_4,Nsylvestris_NODE_15395_length_1513_cov_78,95.414,1112,51,0,1,1112,363,1474,0,1772,1111,1111
62647,Ntome_NODE_20705_length_1138_cov_8,Nsylvestris_NODE_12633_length_1802_cov_129,93.942,1139,55,4,1,1138,1531,406,0,1709,1137,1125
62658,Ntome_NODE_20709_length_1137_cov_134,Nsylvestris_NODE_25866_length_725_cov_45,91.803,610,25,6,420,1008,116,721,0,826,588,605
62683,Ntome_NODE_20723_length_1136_cov_213,Nsylvestris_NODE_22723_length_907_cov_46,85.859,594,36,14,497,1055,581,1,5.04E-167,588,558,580
62706,Ntome_NODE_20737_length_1135_cov_280,Nsylvestris_NODE_19519_length_1141_cov_213,94.99,978,38,5,50,1022,1115,144,0,1524,972,971
62742,Ntome_NODE_20754_length_1134_cov_164,Nsylvestris_NODE_19178_length_1169_cov_88,92.074,921,46,9,237,1132,202,1120,0,1271,895,918
62798,Ntome_NODE_20778_length_1133_cov_7,Nsylvestris_NODE_15605_length_1490_cov_63,94.278,1136,62,1,1,1133,1164,29,0,1735,1132,1135
62817,Ntome_NODE_20785_length_1132_cov_97,Nsylvestris_NODE_27366_length_657_cov_178,87.871,371,22,6,714,1084,248,595,9.02E-115,414,370,347
62851,Ntome_NODE_20803_length_1130_cov_271,Nsylvestris_NODE_19881_length_1111_cov_211,93.025,1061,50,14,41,1080,1087,30,0,1528,1039,1057
62860,Ntome_NODE_20808_length_1131_cov_159,Nsylvestris_NODE_23226_length_877_cov_41,92.639,557,41,0,271,827,46,602,0,802,556,556
62868,Ntome_NODE_20813_length_1131_cov_59,Nsylvestris_NODE_15262_length_1525_cov_100,95.848,1132,34,7,2,1131,44,1164,0,1818,1129,1120
62914,Ntome_NODE_20834_length_1129_cov_268,Nsylvestris_NODE_23273_length_874_cov_219,83.902,615,71,18,512,1117,613,18,3.04E-159,562,605,595
62920,Ntome_NODE_20838_length_1129_cov_30,Nsylvestris_NODE_15226_length_1529_cov_94,87.73,163,18,2,3,163,50,212,5.93E-47,189,160,162
62949,Ntome_NODE_20849_length_1128_cov_76,Nsylvestris_NODE_20662_length_1053_cov_9,91.757,922,51,15,155,1064,145,1053,0,1258,909,908
62958,Ntome_NODE_20852_length_1128_cov_22,Nsylvestris_NODE_21514_length_991_cov_39,95.037,947,41,4,1,946,5,946,0,1483,945,941
62965,Ntome_NODE_20856_length_1126_cov_288,Nsylvestris_NODE_18872_length_1195_cov_188,92.537,1139,48,9,6,1126,4,1123,0,1598,1120,1119
62973,Ntome_NODE_20860_length_1127_cov_184,Nsylvestris_NODE_27468_length_652_cov_61,95.134,596,29,0,482,1077,45,640,0,941,595,595
62981,Ntome_NODE_20864_length_1127_cov_35,Nsylvestris_NODE_18258_length_1245_cov_20,94.605,1001,47,3,87,1086,1117,123,0,1543,999,994
62982,Ntome_NODE_20866_length_1127_cov_23,Nsylvestris_NODE_16734_length_1378_cov_26,94.844,1125,57,1,3,1127,201,1324,0,1755,1124,1123
62999,Ntome_NODE_20873_length_1126_cov_227,Nsylvestris_NODE_20425_length_1070_cov_17,75.364,686,157,12,428,1110,715,39,2.01E-86,320,682,676
63056,Ntome_NODE_20899_length_1123_cov_273,Nsylvestris_NODE_19368_length_1154_cov_177,96.429,1064,38,0,11,1074,1148,85,0,1755,1063,1063
63157,Ntome_NODE_20943_length_1120_cov_102,Nsylvestris_NODE_19912_length_1109_cov_194,90.282,1029,70,22,100,1107,90,1109,0,1319,1007,1019
63176,Ntome_NODE_20950_length_1119_cov_224,Nsylvestris_NODE_18253_length_1245_cov_205,93.184,1027,40,10,77,1102,999,2,0,1482,1025,997
63191,Ntome_NODE_20956_length_1119_cov_119,Nsylvestris_NODE_17638_length_1299_cov_104,94.041,772,44,2,315,1085,1253,483,0,1170,770,770
63228,Ntome_NODE_20978_length_1118_cov_6,Nsylvestris_NODE_16613_length_1390_cov_133,91.682,1118,58,15,34,1118,1172,57,0,1517,1084,1115
63240,Ntome_NODE_20984_length_1117_cov_239,Nsylvestris_NODE_19307_length_1160_cov_200,94.804,1020,46,4,80,1098,82,1095,0,1583,1018,1013
63258,Ntome_NODE_20993_length_1117_cov_43,Nsylvestris_NODE_29140_length_577_cov_29,87.206,383,35,4,60,439,67,438,1.48E-117,424,379,371
63325,Ntome_NODE_21021_length_1114_cov_182,Nsylvestris_NODE_20692_length_1050_cov_147,95.642,826,31,3,41,865,1,822,0,1321,824,821
63330,Ntome_NODE_21025_length_1114_cov_24,Nsylvestris_NODE_17653_length_1298_cov_81,90.877,1140,50,17,1,1114,1189,78,0,1480,1113,1111
63360,Ntome_NODE_21039_length_1113_cov_50,Nsylvestris_NODE_18699_length_1209_cov_151,94.408,1055,41,5,1,1054,172,1209,0,1605,1053,1037
63361,Ntome_NODE_21040_length_1113_cov_26,Nsylvestris_NODE_23660_length_851_cov_18,87.3,874,61,26,147,993,1,851,0,953,846,850
63367,Ntome_NODE_21043_length_1112_cov_256,Nsylvestris_NODE_24114_length_824_cov_199,90.241,830,51,13,58,866,821,1,0,1057,808,820
63435,Ntome_NODE_21077_length_1110_cov_96,Nsylvestris_NODE_20870_length_1037_cov_158,94.164,891,38,3,1,877,891,1,0,1345,876,890
63450,Ntome_NODE_21083_length_1109_cov_238,Nsylvestris_NODE_21404_length_998_cov_197,93.564,808,43,5,195,996,104,908,0,1195,801,804
63469,Ntome_NODE_21093_length_1109_cov_29,Nsylvestris_NODE_16369_length_1413_cov_30,88.636,132,14,1,966,1096,394,263,4.57E-38,159,130,131
63478,Ntome_NODE_21096_length_1109_cov_19,Nsylvestris_NODE_19572_length_1137_cov_47,93.939,1056,61,2,1,1053,38,1093,0,1592,1052,1055
63506,Ntome_NODE_21115_length_1107_cov_274,Nsylvestris_NODE_21889_length_960_cov_206,94.607,853,35,9,135,979,911,62,0,1310,844,849
63550,Ntome_NODE_21134_length_1106_cov_240,Nsylvestris_NODE_19128_length_1173_cov_191,93.275,922,57,5,177,1093,201,1122,0,1354,916,921
63553,Ntome_NODE_21136_length_1106_cov_204,Nsylvestris_NODE_19569_length_1137_cov_149,96.108,925,35,1,142,1065,1,925,0,1507,923,924
63559,Ntome_NODE_21140_length_1106_cov_106,Nsylvestris_NODE_21156_length_1018_cov_66,90.467,986,69,12,83,1057,41,1012,0,1277,974,971
63566,Ntome_NODE_21143_length_1106_cov_43,Nsylvestris_NODE_34338_length_312_cov_5,88.596,114,13,0,4,117,114,1,5.94E-32,139,113,113
63629,Ntome_NODE_21173_length_1104_cov_33,Nsylvestris_NODE_23493_length_860_cov_54,95.167,807,25,5,9,807,12,812,0,1262,798,800
63662,Ntome_NODE_21187_length_1103_cov_115,Nsylvestris_NODE_16354_length_1414_cov_188,95.949,1012,30,5,1,1004,356,1364,0,1631,1003,1008
63678,Ntome_NODE_21198_length_1102_cov_138,Nsylvestris_NODE_22735_length_906_cov_157,89.677,930,50,9,61,984,11,900,0,1144,923,889
63831,Ntome_NODE_21218_length_1101_cov_10,Nsylvestris_NODE_33823_length_327_cov_6,94.19,327,8,2,137,452,1,327,5.09E-137,488,315,326
63865,Ntome_NODE_21236_length_1099_cov_241,Nsylvestris_NODE_21840_length_966_cov_203,90.351,912,64,6,120,1008,41,951,0,1175,888,910
63912,Ntome_NODE_21258_length_1097_cov_237,Nsylvestris_NODE_19744_length_1123_cov_200,92.61,636,44,3,100,734,1093,460,0,911,634,633
63917,Ntome_NODE_21260_length_1097_cov_173,Nsylvestris_NODE_20176_length_1088_cov_106,94.387,1069,43,9,25,1090,24,1078,0,1626,1065,1054
63926,Ntome_NODE_21265_length_1097_cov_59,Nsylvestris_NODE_19926_length_1108_cov_173,91.648,910,59,6,69,973,1055,158,0,1243,904,897
63938,Ntome_NODE_21271_length_1097_cov_26,Nsylvestris_NODE_18180_length_1252_cov_82,90.578,1072,76,11,38,1087,121,1189,0,1397,1049,1068
63951,Ntome_NODE_21280_length_1096_cov_201,Nsylvestris_NODE_21111_length_1021_cov_23,88.015,267,17,5,303,568,440,188,7.09E-81,302,265,252
63967,Ntome_NODE_21288_length_1095_cov_223,Nsylvestris_NODE_25533_length_742_cov_38,88.633,695,54,11,242,930,733,58,0,822,688,675
64103,Ntome_NODE_21345_length_1092_cov_46,Nsylvestris_NODE_15809_length_1469_cov_74,89.474,1007,55,11,82,1086,471,1428,0,1225,1004,957
64149,Ntome_NODE_21371_length_1090_cov_199,Nsylvestris_NODE_27991_length_629_cov_40,91.424,653,29,15,168,817,1,629,0,870,649,628
64156,Ntome_NODE_21375_length_1090_cov_41,Nsylvestris_NODE_18623_length_1215_cov_118,95.281,1102,31,8,7,1088,83,1183,0,1727,1081,1100
64196,Ntome_NODE_21391_length_1089_cov_51,Nsylvestris_NODE_24873_length_779_cov_8,90.379,634,48,8,315,940,88,716,0,821,625,628
64223,Ntome_NODE_21402_length_1088_cov_264,Nsylvestris_NODE_21163_length_1017_cov_201,98.14,968,15,2,58,1022,1009,42,0,1685,964,967
64279,Ntome_NODE_21426_length_1087_cov_5,Nsylvestris_NODE_19261_length_1163_cov_11,95.698,1046,45,0,42,1087,17,1062,0,1683,1045,1045
64293,Ntome_NODE_21433_length_1086_cov_90,Nsylvestris_NODE_19289_length_1161_cov_182,90.167,956,61,18,106,1055,126,1054,0,1214,949,928
64402,Ntome_NODE_21484_length_1083_cov_20,Nsylvestris_NODE_25813_length_728_cov_7,95.742,728,31,0,134,861,1,728,0,1173,727,727
64438,Ntome_NODE_21499_length_1081_cov_245,Nsylvestris_NODE_19590_length_1135_cov_203,96.135,1035,32,5,9,1038,1066,35,0,1683,1029,1031
64476,Ntome_NODE_21516_length_1080_cov_190,Nsylvestris_NODE_19286_length_1161_cov_198,96.311,1030,31,2,2,1031,1161,139,0,1685,1029,1022
64520,Ntome_NODE_21540_length_1078_cov_271,Nsylvestris_NODE_18893_length_1193_cov_198,93.303,1090,40,13,7,1076,26,1102,0,1578,1069,1076
64521,Ntome_NODE_21541_length_1078_cov_261,Nsylvestris_NODE_21253_length_1010_cov_189,93.586,951,42,3,8,941,16,964,0,1400,933,948
64548,Ntome_NODE_21552_length_1077_cov_270,Nsylvestris_NODE_22588_length_916_cov_159,91.977,885,46,13,55,921,1,878,0,1218,866,877
64552,Ntome_NODE_21554_length_1077_cov_195,Nsylvestris_NODE_19710_length_1126_cov_178,92.5,880,30,12,60,922,29,889,0,1227,862,860
64564,Ntome_NODE_21559_length_1077_cov_85,Nsylvestris_NODE_30334_length_499_cov_6,94.748,457,16,2,334,785,454,1,0,704,451,453
64565,Ntome_NODE_21560_length_1077_cov_63,Nsylvestris_NODE_26436_length_699_cov_11,94.965,715,20,1,68,782,1,699,0,1107,714,698
64566,Ntome_NODE_21561_length_1077_cov_63,Nsylvestris_NODE_22350_length_932_cov_44,88.999,909,55,12,80,955,926,30,0,1083,875,896
64601,Ntome_NODE_21578_length_1076_cov_126,Nsylvestris_NODE_19987_length_1103_cov_198,94.489,998,44,4,84,1076,92,1083,0,1528,992,991
64606,Ntome_NODE_21581_length_1076_cov_91,Nsylvestris_NODE_20888_length_1036_cov_86,93.825,1004,47,5,9,1004,1036,40,0,1496,995,996
64692,Ntome_NODE_21621_length_1073_cov_43,Nsylvestris_NODE_20402_length_1071_cov_22,90.897,747,42,4,336,1073,253,982,0,979,737,729
64696,Ntome_NODE_21624_length_1073_cov_18,Nsylvestris_NODE_17555_length_1308_cov_25,94.051,975,58,0,23,997,1289,315,0,1480,974,974
64737,Ntome_NODE_21644_length_1073_cov_4,Nsylvestris_NODE_15862_length_1463_cov_22,97.61,1046,25,0,25,1070,1,1046,0,1794,1045,1045
64745,Ntome_NODE_21648_length_1071_cov_35,Nsylvestris_NODE_15043_length_1547_cov_20,95.326,1027,47,1,3,1028,1485,459,0,1629,1025,1026
64756,Ntome_NODE_21653_length_1071_cov_9,Nsylvestris_NODE_20200_length_1087_cov_13,94.937,1027,52,0,7,1033,1027,1,0,1609,1026,1026
64759,Ntome_NODE_21658_length_1070_cov_244,Nsylvestris_NODE_29366_length_568_cov_207,95.407,479,21,1,186,664,41,518,0,761,478,477
64773,Ntome_NODE_21668_length_1069_cov_280,Nsylvestris_NODE_21472_length_993_cov_216,96.366,963,32,3,44,1004,1,962,0,1581,960,961
64827,Ntome_NODE_21692_length_1068_cov_98,Nsylvestris_NODE_31230_length_437_cov_3,91.391,151,7,2,1,151,218,362,7.20E-51,202,150,144
64928,Ntome_NODE_21735_length_1066_cov_35,Nsylvestris_NODE_21762_length_973_cov_10,94.444,72,4,0,202,273,276,347,1.25E-23,111,71,71
65009,Ntome_NODE_21770_length_1063_cov_244,Nsylvestris_NODE_16814_length_1371_cov_174,92.338,1018,65,9,55,1063,332,1345,0,1435,1008,1013
65010,Ntome_NODE_21771_length_1063_cov_175,Nsylvestris_NODE_21418_length_997_cov_206,97.314,968,23,2,1,966,983,17,0,1640,965,966
65082,Ntome_NODE_21809_length_1060_cov_144,Nsylvestris_NODE_19732_length_1124_cov_142,95.393,955,36,6,54,1003,9,960,0,1513,949,951
65110,Ntome_NODE_21824_length_1059_cov_255,Nsylvestris_NODE_25115_length_765_cov_69,97.175,708,20,0,4,711,9,716,0,1197,707,707
65140,Ntome_NODE_21838_length_1058_cov_293,Nsylvestris_NODE_19136_length_1172_cov_205,94.235,1006,43,6,1,999,58,1055,0,1522,998,997
65175,Ntome_NODE_21854_length_1057_cov_71,Nsylvestris_NODE_20476_length_1066_cov_184,94.223,1004,44,8,29,1020,1047,46,0,1520,991,1001
65181,Ntome_NODE_21857_length_1057_cov_35,Nsylvestris_NODE_24225_length_817_cov_155,86.071,481,64,3,468,945,225,705,8.06E-145,514,477,480
65192,Ntome_NODE_21865_length_1057_cov_14,Nsylvestris_NODE_17553_length_1308_cov_38,95.902,1025,41,1,1,1024,270,1294,0,1659,1023,1024
65207,Ntome_NODE_21872_length_1056_cov_204,Nsylvestris_NODE_13006_length_1763_cov_87,95.039,1028,40,5,25,1049,730,1749,0,1605,1024,1019
65209,Ntome_NODE_21874_length_1045_cov_113,Nsylvestris_NODE_18212_length_1249_cov_101,94.372,995,50,6,2,994,96,1086,0,1522,992,990
65315,Ntome_NODE_21927_length_1053_cov_119,Nsylvestris_NODE_23404_length_866_cov_66,91.657,875,54,9,60,929,861,1,0,1194,869,860
65316,Ntome_NODE_21928_length_1053_cov_89,Nsylvestris_NODE_34526_length_307_cov_3,97.527,283,7,0,289,571,283,1,6.29E-136,484,282,282
65336,Ntome_NODE_21937_length_1053_cov_17,Nsylvestris_NODE_16495_length_1400_cov_63,94.156,1061,30,12,6,1053,1396,355,0,1587,1047,1041
65371,Ntome_NODE_21954_length_1052_cov_54,Nsylvestris_NODE_18600_length_1217_cov_129,90.819,708,56,3,10,708,58,765,0,939,698,707
65372,Ntome_NODE_21955_length_1052_cov_46,Nsylvestris_NODE_33473_length_337_cov_6,91.265,332,12,3,619,934,334,4,1.79E-121,436,315,330
65389,Ntome_NODE_21967_length_1051_cov_270,Nsylvestris_NODE_15918_length_1458_cov_173,92.089,986,47,7,24,981,1207,225,0,1360,957,982
65419,Ntome_NODE_21987_length_1050_cov_217,Nsylvestris_NODE_21728_length_975_cov_151,91.014,957,41,17,1,927,959,18,0,1249,926,941
65538,Ntome_NODE_22040_length_1046_cov_2,Nsylvestris_NODE_17603_length_1303_cov_29,95.92,1054,27,13,1,1043,52,1100,0,1694,1042,1048
65621,Ntome_NODE_22073_length_1043_cov_21,Nsylvestris_NODE_23935_length_836_cov_15,96.287,835,27,2,52,886,836,6,0,1367,834,830
65633,Ntome_NODE_22079_length_1042_cov_235,Nsylvestris_NODE_20233_length_1083_cov_209,92.013,914,55,7,1,905,25,929,0,1267,904,904
65657,Ntome_NODE_22088_length_1042_cov_62,Nsylvestris_NODE_19671_length_1129_cov_68,95.938,1034,36,3,1,1034,1042,15,0,1672,1033,1027
65661,Ntome_NODE_22092_length_1042_cov_16,Nsylvestris_NODE_17910_length_1276_cov_62,93.103,638,41,3,1,636,480,1116,0,931,635,636
65796,Ntome_NODE_22155_length_1037_cov_174,Nsylvestris_NODE_18900_length_1192_cov_176,94.532,951,27,11,39,983,1,932,0,1445,944,931
65827,Ntome_NODE_22172_length_1036_cov_264,Nsylvestris_NODE_21509_length_991_cov_169,92.688,930,47,11,5,926,6,922,0,1321,921,916
65839,Ntome_NODE_22179_length_1036_cov_39,Nsylvestris_NODE_19997_length_1103_cov_23,76.046,693,148,12,157,843,1039,359,1.10E-93,344,686,680
65850,Ntome_NODE_22185_length_1035_cov_222,Nsylvestris_NODE_21348_length_1003_cov_117,94.905,1001,39,9,39,1034,3,996,0,1555,995,993
65879,Ntome_NODE_22199_length_1034_cov_73,Nsylvestris_NODE_27297_length_660_cov_22,89.95,398,31,6,299,693,51,442,4.74E-142,505,394,391
65889,Ntome_NODE_22203_length_1034_cov_18,Nsylvestris_NODE_23866_length_840_cov_13,91.965,809,47,4,195,1003,50,840,0,1118,808,790
65895,Ntome_NODE_22208_length_1034_cov_9,Nsylvestris_NODE_10853_length_2007_cov_19,93.907,1034,63,0,1,1034,763,1796,0,1561,1033,1033
65973,Ntome_NODE_22240_length_1032_cov_177,Nsylvestris_NODE_24450_length_804_cov_17,90.037,813,57,3,173,973,804,4,0,1031,800,800
66052,Ntome_NODE_22281_length_1029_cov_207,Nsylvestris_NODE_22326_length_933_cov_187,91.505,930,54,13,1,926,924,16,0,1256,925,908
66085,Ntome_NODE_22298_length_1028_cov_49,Nsylvestris_NODE_17856_length_1281_cov_77,85.899,1007,84,19,1,980,1264,289,0,1020,979,975
