Ploidy,Species,dev,sylvgeneID,tomfgeneID,prog_ratio,prog_ratio_bias,poly_homeolog_ratio,homeolog_ratio_bias
02nat,tab095a,60,Nsylvestris_NODE_3081_length_3549_cov_195,Ntome_NODE_3211_length_3618_cov_191,0.495473963,tomf,0.541321942,sylv
02nat,tab095a,60,Nsylvestris_NODE_30834_length_462_cov_5,Ntome_NODE_27250_length_746_cov_13,0.645476694,sylv,0.637608023,sylv
02nat,tab095a,60,Nsylvestris_NODE_30891_length_458_cov_7,Ntome_NODE_36544_length_323_cov_5,0.582987491,sylv,0,tomf
02nat,tab095a,60,Nsylvestris_NODE_31040_length_448_cov_31,Ntome_NODE_27513_length_731_cov_221,0.842291477,sylv,0.747611613,sylv
02nat,tab095a,60,Nsylvestris_NODE_31196_length_438_cov_19,Ntome_NODE_14691_length_1667_cov_67,0.730148838,sylv,0,tomf
02nat,tab095a,60,Nsylvestris_NODE_31247_length_436_cov_2,Ntome_NODE_27126_length_752_cov_11,0.406593351,tomf,0.486714917,tomf
02nat,tab095a,60,Nsylvestris_NODE_31289_length_433_cov_4,Ntome_NODE_24497_length_893_cov_8,0.877511136,sylv,0.99999996,sylv
02nat,tab095a,60,Nsylvestris_NODE_3129_length_3534_cov_114,Ntome_NODE_3940_length_3375_cov_76,0.592094726,sylv,0.756551453,sylv
02nat,tab095a,60,Nsylvestris_NODE_31419_length_424_cov_9,Ntome_NODE_32361_length_524_cov_4,0.436781546,tomf,0.20564262,tomf
02nat,tab095a,60,Nsylvestris_NODE_31428_length_424_cov_4,Ntome_NODE_28006_length_710_cov_28,0.266695565,tomf,0,tomf
02nat,tab095a,60,Nsylvestris_NODE_31779_length_404_cov_21,Ntome_NODE_35099_length_370_cov_11,0.200901963,tomf,0.572848606,sylv
02nat,tab095a,60,Nsylvestris_NODE_31986_length_394_cov_20,Ntome_NODE_27362_length_740_cov_16,0.999999896,sylv,0.999999891,sylv
02nat,tab095a,60,Nsylvestris_NODE_32051_length_392_cov_3,Ntome_NODE_38237_length_284_cov_3,0.413321155,tomf,0.393882522,tomf
02nat,tab095a,60,Nsylvestris_NODE_32125_length_388_cov_195,Ntome_NODE_6363_length_2775_cov_39,0.88193007,sylv,0.892846244,sylv
02nat,tab095a,60,Nsylvestris_NODE_32708_length_363_cov_51,Ntome_NODE_39858_length_251_cov_9,0.046553602,tomf,0.213738528,tomf
02nat,tab095a,60,Nsylvestris_NODE_32763_length_361_cov_8,Ntome_NODE_19364_length_1246_cov_17,0.814563509,sylv,0,tomf
02nat,tab095a,60,Nsylvestris_NODE_32895_length_356_cov_51,Ntome_NODE_37941_length_289_cov_43,0.510771351,sylv,0.112489305,tomf
02nat,tab095a,60,Nsylvestris_NODE_32986_length_353_cov_11,Ntome_NODE_30373_length_613_cov_153,0.999999902,sylv,0,tomf
02nat,tab095a,60,Nsylvestris_NODE_33058_length_351_cov_4,Ntome_NODE_36551_length_323_cov_3,0.999999955,sylv,0.999999876,sylv
02nat,tab095a,60,Nsylvestris_NODE_33163_length_347_cov_4,Ntome_NODE_36267_length_331_cov_5,0.999999916,sylv,0.999999922,sylv
02nat,tab095a,60,Nsylvestris_NODE_3321_length_3468_cov_119,Ntome_NODE_4415_length_3234_cov_105,0.430724543,tomf,0.460399183,tomf
02nat,tab095a,60,Nsylvestris_NODE_33270_length_343_cov_61,Ntome_NODE_31633_length_566_cov_38,0.652750334,sylv,0,tomf
02nat,tab095a,60,Nsylvestris_NODE_33742_length_329_cov_36,Ntome_NODE_33331_length_455_cov_37,0.144561236,tomf,0.361325269,tomf
02nat,tab095a,60,Nsylvestris_NODE_34034_length_322_cov_3,Ntome_NODE_28379_length_694_cov_9,0.57264101,sylv,0,tomf
02nat,tab095a,60,Nsylvestris_NODE_3409_length_3434_cov_42,Ntome_NODE_3061_length_3674_cov_66,0.475496626,tomf,0,tomf
02nat,tab095a,60,Nsylvestris_NODE_3423_length_3428_cov_231,Ntome_NODE_3745_length_3436_cov_222,0.59867742,sylv,0.678048774,sylv
02nat,tab095a,60,Nsylvestris_NODE_34482_length_308_cov_63,Ntome_NODE_34567_length_392_cov_154,0.41596638,tomf,0.186072628,tomf
02nat,tab095a,60,Nsylvestris_NODE_3483_length_3406_cov_194,Ntome_NODE_4160_length_3305_cov_210,0.325360087,tomf,0.44953363,tomf
02nat,tab095a,60,Nsylvestris_NODE_34846_length_299_cov_3,Ntome_NODE_31936_length_555_cov_5,0.972908233,sylv,0.896373018,sylv
02nat,tab095a,60,Nsylvestris_NODE_3498_length_3402_cov_221,Ntome_NODE_3813_length_3415_cov_241,0.689832535,sylv,0.546912703,sylv
02nat,tab095a,60,Nsylvestris_NODE_3536_length_3387_cov_181,Ntome_NODE_3864_length_3400_cov_92,0.759726696,sylv,0.862358609,sylv
02nat,tab095a,60,Nsylvestris_NODE_3545_length_3385_cov_168,Ntome_NODE_3356_length_3566_cov_181,0.615243756,sylv,0.868959092,sylv
02nat,tab095a,60,Nsylvestris_NODE_3565_length_3378_cov_116,Ntome_NODE_3780_length_3427_cov_29,0.521377003,sylv,0.406075132,tomf
02nat,tab095a,60,Nsylvestris_NODE_359_length_6446_cov_171,Ntome_NODE_351_length_6498_cov_169,0.467661322,tomf,0.591823249,sylv
02nat,tab095a,60,Nsylvestris_NODE_3609_length_3361_cov_218,Ntome_NODE_4260_length_3274_cov_215,0.557472885,sylv,0.645078558,sylv
02nat,tab095a,60,Nsylvestris_NODE_3616_length_3360_cov_171,Ntome_NODE_3856_length_3402_cov_309,0.362776271,tomf,0.147251417,tomf
02nat,tab095a,60,Nsylvestris_NODE_3670_length_3344_cov_147,Ntome_NODE_3426_length_3539_cov_176,0.450068308,tomf,0.388096492,tomf
02nat,tab095a,60,Nsylvestris_NODE_3731_length_3326_cov_51,Ntome_NODE_4611_length_3181_cov_76,0.198174209,tomf,0.341649084,tomf
02nat,tab095a,60,Nsylvestris_NODE_3752_length_3318_cov_153,Ntome_NODE_3638_length_3471_cov_110,0.378446114,tomf,0.36901633,tomf
02nat,tab095a,60,Nsylvestris_NODE_3772_length_3312_cov_63,Ntome_NODE_4318_length_3256_cov_87,0.884902437,sylv,0.733250348,sylv
02nat,tab095a,60,Nsylvestris_NODE_3815_length_3296_cov_72,Ntome_NODE_14069_length_1731_cov_27,0.955641781,sylv,0.783725868,sylv
02nat,tab095a,60,Nsylvestris_NODE_3864_length_3280_cov_151,Ntome_NODE_1593_length_4459_cov_160,0.412447464,tomf,0.607227679,sylv
02nat,tab095a,60,Nsylvestris_NODE_3936_length_3256_cov_141,Ntome_NODE_3883_length_3393_cov_141,0.250446729,tomf,0.445485732,tomf
02nat,tab095a,60,Nsylvestris_NODE_3959_length_3246_cov_183,Ntome_NODE_4186_length_3300_cov_252,0.32132184,tomf,0.362015571,tomf
02nat,tab095a,60,Nsylvestris_NODE_3988_length_3236_cov_33,Ntome_NODE_33702_length_434_cov_44,0.534684048,sylv,0.424895247,tomf
02nat,tab095a,60,Nsylvestris_NODE_4066_length_3215_cov_76,Ntome_NODE_36300_length_330_cov_6,0.999999945,sylv,0,tomf
02nat,tab095a,60,Nsylvestris_NODE_4083_length_3209_cov_107,Ntome_NODE_2898_length_3737_cov_129,0.802811353,sylv,0.554774262,sylv
02nat,tab095a,60,Nsylvestris_NODE_4084_length_3208_cov_128,Ntome_NODE_5432_length_2978_cov_35,0.307027797,tomf,0.396234597,tomf
02nat,tab095a,60,Nsylvestris_NODE_4145_length_3190_cov_135,Ntome_NODE_4399_length_3239_cov_104,0.36609753,tomf,0.444802821,tomf
02nat,tab095a,60,Nsylvestris_NODE_4180_length_3181_cov_174,Ntome_NODE_4414_length_3234_cov_164,0.713933412,sylv,0.696694909,sylv
02nat,tab095a,60,Nsylvestris_NODE_4188_length_3179_cov_43,Ntome_NODE_4990_length_3085_cov_33,0.487830115,tomf,0.415245716,tomf
02nat,tab095a,60,Nsylvestris_NODE_429_length_6174_cov_233,Ntome_NODE_454_length_6143_cov_308,0.429067209,tomf,0.451439876,tomf
02nat,tab095a,60,Nsylvestris_NODE_4312_length_3147_cov_26,Ntome_NODE_7084_length_2642_cov_14,0.395706706,tomf,0.578006354,sylv
02nat,tab095a,60,Nsylvestris_NODE_4313_length_3146_cov_236,Ntome_NODE_4534_length_3201_cov_155,0.735877135,sylv,0.760082841,sylv
02nat,tab095a,60,Nsylvestris_NODE_4327_length_3144_cov_158,Ntome_NODE_5107_length_3053_cov_49,0.347903101,tomf,0.533239937,sylv
02nat,tab095a,60,Nsylvestris_NODE_4374_length_3133_cov_196,Ntome_NODE_4947_length_3098_cov_246,0.432505424,tomf,0.423154463,tomf
02nat,tab095a,60,Nsylvestris_NODE_4393_length_3128_cov_96,Ntome_NODE_17568_length_1396_cov_92,0.660536061,sylv,0.760496332,sylv
02nat,tab095a,60,Nsylvestris_NODE_4458_length_3108_cov_33,Ntome_NODE_4796_length_3134_cov_87,0.374019164,tomf,0.147810212,tomf
02nat,tab095a,60,Nsylvestris_NODE_4480_length_3103_cov_226,Ntome_NODE_4531_length_3201_cov_292,0.510320252,sylv,0.604736535,sylv
02nat,tab095a,60,Nsylvestris_NODE_4482_length_3103_cov_205,Ntome_NODE_5282_length_3011_cov_289,0.508342216,sylv,0.514417863,sylv
02nat,tab095a,60,Nsylvestris_NODE_4555_length_3084_cov_230,Ntome_NODE_4678_length_3163_cov_294,0.24494548,tomf,0.368612686,tomf
02nat,tab095a,60,Nsylvestris_NODE_4603_length_3072_cov_226,Ntome_NODE_4061_length_3331_cov_262,0.466220939,tomf,0.511627905,sylv
02nat,tab095a,60,Nsylvestris_NODE_4604_length_3072_cov_118,Ntome_NODE_4430_length_3227_cov_156,0.416714695,tomf,0.349294668,tomf
02nat,tab095a,60,Nsylvestris_NODE_4620_length_3067_cov_197,Ntome_NODE_5041_length_3067_cov_178,0.48663692,tomf,0.537238589,sylv
02nat,tab095a,60,Nsylvestris_NODE_4627_length_3066_cov_109,Ntome_NODE_4715_length_3156_cov_204,0.196359049,tomf,0.178597934,tomf
02nat,tab095a,60,Nsylvestris_NODE_4689_length_3047_cov_190,Ntome_NODE_5670_length_2923_cov_171,0.533345592,sylv,0.521613123,sylv
02nat,tab095a,60,Nsylvestris_NODE_4753_length_3033_cov_126,Ntome_NODE_6383_length_2770_cov_221,0.47922615,tomf,0.495664384,tomf
02nat,tab095a,60,Nsylvestris_NODE_4796_length_3022_cov_225,Ntome_NODE_5033_length_3068_cov_299,0.550748748,sylv,0.444617779,tomf
02nat,tab095a,60,Nsylvestris_NODE_481_length_6006_cov_227,Ntome_NODE_442_length_6185_cov_261,0.468296137,tomf,0.331091628,tomf
02nat,tab095a,60,Nsylvestris_NODE_4858_length_3006_cov_16,Ntome_NODE_4300_length_3261_cov_38,0.706989152,sylv,0.217877034,tomf
02nat,tab095a,60,Nsylvestris_NODE_4921_length_2991_cov_228,Ntome_NODE_5948_length_2861_cov_275,0.28935285,tomf,0.338577046,tomf
02nat,tab095a,60,Nsylvestris_NODE_4947_length_2987_cov_37,Ntome_NODE_3664_length_3466_cov_92,0.315070742,tomf,0.305143241,tomf
02nat,tab095a,60,Nsylvestris_NODE_4971_length_2980_cov_211,Ntome_NODE_6173_length_2817_cov_242,0.496738393,tomf,0.469074031,tomf
02nat,tab095a,60,Nsylvestris_NODE_4994_length_2974_cov_114,Ntome_NODE_5471_length_2970_cov_38,0.419637792,tomf,0.443980234,tomf
02nat,tab095a,60,Nsylvestris_NODE_5061_length_2957_cov_226,Ntome_NODE_5456_length_2972_cov_214,0.519488193,sylv,0.833317779,sylv
02nat,tab095a,60,Nsylvestris_NODE_5066_length_2956_cov_176,Ntome_NODE_5458_length_2972_cov_207,0.581794697,sylv,0.315628815,tomf
02nat,tab095a,60,Nsylvestris_NODE_5180_length_2930_cov_155,Ntome_NODE_8452_length_2420_cov_27,0.426539207,tomf,0.361736032,tomf
02nat,tab095a,60,Nsylvestris_NODE_5243_length_2917_cov_91,Ntome_NODE_20400_length_1161_cov_193,0.390566677,tomf,0.249058263,tomf
02nat,tab095a,60,Nsylvestris_NODE_5292_length_2907_cov_184,Ntome_NODE_6295_length_2789_cov_59,0.502441171,sylv,0.616387096,sylv
02nat,tab095a,60,Nsylvestris_NODE_5330_length_2900_cov_172,Ntome_NODE_5642_length_2929_cov_288,0.330302942,tomf,0.481213528,tomf
02nat,tab095a,60,Nsylvestris_NODE_5367_length_2893_cov_70,Ntome_NODE_25964_length_807_cov_205,0.733527791,sylv,0.438043835,tomf
02nat,tab095a,60,Nsylvestris_NODE_5377_length_2891_cov_64,Ntome_NODE_4984_length_3087_cov_42,0.617772538,sylv,0.585278603,sylv
02nat,tab095a,60,Nsylvestris_NODE_5442_length_2875_cov_206,Ntome_NODE_4799_length_3133_cov_210,0.50970824,sylv,0.614493575,sylv
02nat,tab095a,60,Nsylvestris_NODE_5451_length_2873_cov_45,Ntome_NODE_4573_length_3189_cov_33,0.350358956,tomf,0.741056207,sylv
02nat,tab095a,60,Nsylvestris_NODE_5453_length_2873_cov_23,Ntome_NODE_7509_length_2570_cov_45,0.435578492,tomf,0.275805382,tomf
02nat,tab095a,60,Nsylvestris_NODE_5504_length_2861_cov_158,Ntome_NODE_6956_length_2657_cov_203,0.479261022,tomf,0.383062002,tomf
02nat,tab095a,60,Nsylvestris_NODE_5520_length_2858_cov_108,Ntome_NODE_4840_length_3123_cov_285,0.441145238,tomf,0.295628937,tomf
02nat,tab095a,60,Nsylvestris_NODE_5530_length_2855_cov_224,Ntome_NODE_4706_length_3158_cov_238,0.529651995,sylv,0.600578658,sylv
02nat,tab095a,60,Nsylvestris_NODE_5536_length_2855_cov_36,Ntome_NODE_7154_length_2630_cov_20,0.364281302,tomf,0.483783774,tomf
02nat,tab095a,60,Nsylvestris_NODE_5542_length_2852_cov_228,Ntome_NODE_5557_length_2948_cov_290,0.411416105,tomf,0.533105483,sylv
02nat,tab095a,60,Nsylvestris_NODE_5595_length_2841_cov_151,Ntome_NODE_5331_length_3000_cov_225,0.423924215,tomf,0.261673779,tomf
02nat,tab095a,60,Nsylvestris_NODE_5618_length_2835_cov_153,Ntome_NODE_1071_length_4997_cov_170,0.727744159,sylv,0.633940614,sylv
02nat,tab095a,60,Nsylvestris_NODE_5627_length_2832_cov_223,Ntome_NODE_6004_length_2846_cov_261,0.539339479,sylv,0.625128039,sylv
02nat,tab095a,60,Nsylvestris_NODE_5661_length_2825_cov_50,Ntome_NODE_29308_length_656_cov_24,0.427396273,tomf,0.999999933,sylv
02nat,tab095a,60,Nsylvestris_NODE_5708_length_2818_cov_224,Ntome_NODE_5634_length_2931_cov_260,0.443456196,tomf,0.599960242,sylv
02nat,tab095a,60,Nsylvestris_NODE_5729_length_2816_cov_153,Ntome_NODE_7022_length_2652_cov_36,0.497321725,tomf,0.31001112,tomf
02nat,tab095a,60,Nsylvestris_NODE_5777_length_2805_cov_192,Ntome_NODE_7466_length_2575_cov_189,0.72252964,sylv,0.668196762,sylv
02nat,tab095a,60,Nsylvestris_NODE_5814_length_2798_cov_95,Ntome_NODE_6680_length_2716_cov_133,0.469829037,tomf,0.483424078,tomf
02nat,tab095a,60,Nsylvestris_NODE_5846_length_2793_cov_69,Ntome_NODE_5801_length_2894_cov_95,0.255787683,tomf,0.154894945,tomf
02nat,tab095a,60,Nsylvestris_NODE_5911_length_2779_cov_210,Ntome_NODE_5153_length_3043_cov_258,0.556176666,sylv,0.636955635,sylv
02nat,tab095a,60,Nsylvestris_NODE_5923_length_2776_cov_136,Ntome_NODE_26373_length_788_cov_235,0.463159958,tomf,0.508935562,sylv
02nat,tab095a,60,Nsylvestris_NODE_5950_length_2769_cov_206,Ntome_NODE_6844_length_2686_cov_194,0.413960752,tomf,0.43908267,tomf
02nat,tab095a,60,Nsylvestris_NODE_5952_length_2769_cov_161,Ntome_NODE_5725_length_2912_cov_227,0.334523155,tomf,0.415949533,tomf
02nat,tab095a,60,Nsylvestris_NODE_5980_length_2765_cov_72,Ntome_NODE_3942_length_3375_cov_34,0.587862433,sylv,0.7071701,sylv
02nat,tab095a,60,Nsylvestris_NODE_5996_length_2761_cov_139,Ntome_NODE_15819_length_1556_cov_160,0.375266972,tomf,0.532164838,sylv
02nat,tab095a,60,Nsylvestris_NODE_6019_length_2757_cov_97,Ntome_NODE_5916_length_2868_cov_112,0.616375031,sylv,0.469884265,tomf
02nat,tab095a,60,Nsylvestris_NODE_6025_length_2755_cov_179,Ntome_NODE_5370_length_2993_cov_168,0.677373566,sylv,0.637262978,sylv
02nat,tab095a,60,Nsylvestris_NODE_6048_length_2750_cov_146,Ntome_NODE_6065_length_2836_cov_222,0.453726596,tomf,0.47980578,tomf
02nat,tab095a,60,Nsylvestris_NODE_6079_length_2742_cov_155,Ntome_NODE_8513_length_2411_cov_236,0.359216253,tomf,0.149455373,tomf
02nat,tab095a,60,Nsylvestris_NODE_6085_length_2741_cov_95,Ntome_NODE_7346_length_2595_cov_137,0.407085288,tomf,0.390714328,tomf
02nat,tab095a,60,Nsylvestris_NODE_6138_length_2728_cov_155,Ntome_NODE_7234_length_2617_cov_189,0.547474584,sylv,0.47628772,tomf
02nat,tab095a,60,Nsylvestris_NODE_6144_length_2727_cov_95,Ntome_NODE_11377_length_2028_cov_105,0.516913714,sylv,0.413337332,tomf
02nat,tab095a,60,Nsylvestris_NODE_6147_length_2727_cov_26,Ntome_NODE_10415_length_2144_cov_43,0.496463925,tomf,0.529464537,sylv
02nat,tab095a,60,Nsylvestris_NODE_6208_length_2715_cov_79,Ntome_NODE_6778_length_2698_cov_63,0.313694264,tomf,0.458634891,tomf
02nat,tab095a,60,Nsylvestris_NODE_6289_length_2699_cov_224,Ntome_NODE_6895_length_2675_cov_282,0.788003239,sylv,0.413799626,tomf
02nat,tab095a,60,Nsylvestris_NODE_6293_length_2698_cov_227,Ntome_NODE_6627_length_2724_cov_267,0.414545454,tomf,0.423835946,tomf
02nat,tab095a,60,Nsylvestris_NODE_632_length_5617_cov_228,Ntome_NODE_569_length_5831_cov_290,0.483189591,tomf,0.399999999,tomf
02nat,tab095a,60,Nsylvestris_NODE_6326_length_2693_cov_67,Ntome_NODE_6392_length_2769_cov_86,0.864058978,sylv,0.466044685,tomf
02nat,tab095a,60,Nsylvestris_NODE_6341_length_2690_cov_235,Ntome_NODE_6957_length_2662_cov_108,0.319775928,tomf,0.44090143,tomf
02nat,tab095a,60,Nsylvestris_NODE_6437_length_2671_cov_158,Ntome_NODE_7262_length_2611_cov_228,0.351715055,tomf,0.406171703,tomf
02nat,tab095a,60,Nsylvestris_NODE_6572_length_2648_cov_59,Ntome_NODE_6611_length_2728_cov_200,0.439233768,tomf,0.478535706,tomf
02nat,tab095a,60,Nsylvestris_NODE_6604_length_2641_cov_186,Ntome_NODE_7520_length_2567_cov_157,0.44672822,tomf,0.522756267,sylv
02nat,tab095a,60,Nsylvestris_NODE_6607_length_2641_cov_154,Ntome_NODE_7912_length_2504_cov_244,0.529374021,sylv,0.431228856,tomf
02nat,tab095a,60,Nsylvestris_NODE_6621_length_2638_cov_188,Ntome_NODE_8410_length_2425_cov_185,0.556513089,sylv,0.530387247,sylv
02nat,tab095a,60,Nsylvestris_NODE_6633_length_2636_cov_207,Ntome_NODE_7544_length_2564_cov_121,0.318440029,tomf,0.468230892,tomf
02nat,tab095a,60,Nsylvestris_NODE_6664_length_2631_cov_136,Ntome_NODE_6628_length_2724_cov_251,0.61358432,sylv,0.570261982,sylv
02nat,tab095a,60,Nsylvestris_NODE_6710_length_2620_cov_53,Ntome_NODE_8963_length_2344_cov_12,0.628470035,sylv,0.662337637,sylv
02nat,tab095a,60,Nsylvestris_NODE_6711_length_2620_cov_28,Ntome_NODE_4317_length_3256_cov_116,0.18086596,tomf,0.123003524,tomf
02nat,tab095a,60,Nsylvestris_NODE_6726_length_2617_cov_36,Ntome_NODE_7753_length_2532_cov_79,0.364080021,tomf,0.260155919,tomf
02nat,tab095a,60,Nsylvestris_NODE_6772_length_2609_cov_44,Ntome_NODE_6619_length_2726_cov_40,0.288674642,tomf,0.4262263,tomf
02nat,tab095a,60,Nsylvestris_NODE_6789_length_2605_cov_142,Ntome_NODE_8004_length_2490_cov_248,0.259889713,tomf,0.263184581,tomf
02nat,tab095a,60,Nsylvestris_NODE_6817_length_2601_cov_33,Ntome_NODE_9385_length_2284_cov_66,0.378112854,tomf,0.389014287,tomf
02nat,tab095a,60,Nsylvestris_NODE_6830_length_2598_cov_165,Ntome_NODE_6991_length_2656_cov_173,0.645363207,sylv,0.71269958,sylv
02nat,tab095a,60,Nsylvestris_NODE_6854_length_2593_cov_232,Ntome_NODE_7832_length_2518_cov_269,0.553523823,sylv,0.554431101,sylv
02nat,tab095a,60,Nsylvestris_NODE_6877_length_2588_cov_231,Ntome_NODE_4606_length_3181_cov_254,0.493464922,tomf,0.563773066,sylv
02nat,tab095a,60,Nsylvestris_NODE_6928_length_2580_cov_228,Ntome_NODE_6879_length_2678_cov_254,0.689011268,sylv,0.652121656,sylv
02nat,tab095a,60,Nsylvestris_NODE_6950_length_2577_cov_58,Ntome_NODE_7332_length_2598_cov_59,0.363145055,tomf,0.414325309,tomf
02nat,tab095a,60,Nsylvestris_NODE_7016_length_2567_cov_108,Ntome_NODE_6481_length_2751_cov_246,0.390094595,tomf,0.483005829,tomf
02nat,tab095a,60,Nsylvestris_NODE_7075_length_2558_cov_132,Ntome_NODE_6605_length_2729_cov_185,0.519955424,sylv,0.630298136,sylv
02nat,tab095a,60,Nsylvestris_NODE_710_length_5408_cov_215,Ntome_NODE_796_length_5390_cov_268,0.378578319,tomf,0.534398194,sylv
02nat,tab095a,60,Nsylvestris_NODE_7103_length_2553_cov_97,Ntome_NODE_7707_length_2539_cov_45,0.481977184,tomf,0.343212636,tomf
02nat,tab095a,60,Nsylvestris_NODE_7122_length_2550_cov_45,Ntome_NODE_7168_length_2628_cov_84,0.485185177,tomf,0.521036805,sylv
02nat,tab095a,60,Nsylvestris_NODE_7142_length_2546_cov_202,Ntome_NODE_10173_length_2174_cov_284,0.519909084,sylv,0.53434976,sylv
02nat,tab095a,60,Nsylvestris_NODE_7213_length_2531_cov_226,Ntome_NODE_7601_length_2553_cov_294,0.524113247,sylv,0.579358057,sylv
02nat,tab095a,60,Nsylvestris_NODE_7227_length_2530_cov_64,Ntome_NODE_7926_length_2502_cov_72,0.39604615,tomf,0.472910164,tomf
02nat,tab095a,60,Nsylvestris_NODE_7287_length_2521_cov_103,Ntome_NODE_8058_length_2482_cov_96,0.289057302,tomf,0.242521502,tomf
02nat,tab095a,60,Nsylvestris_NODE_7307_length_2518_cov_222,Ntome_NODE_7822_length_2520_cov_288,0.452421776,tomf,0.448391865,tomf
02nat,tab095a,60,Nsylvestris_NODE_7333_length_2515_cov_87,Ntome_NODE_19317_length_1250_cov_251,0.270668135,tomf,0.187228622,tomf
02nat,tab095a,60,Nsylvestris_NODE_7346_length_2513_cov_190,Ntome_NODE_8466_length_2417_cov_269,0.469982574,tomf,0.51941787,sylv
02nat,tab095a,60,Nsylvestris_NODE_7414_length_2502_cov_199,Ntome_NODE_7749_length_2533_cov_71,0.905437112,sylv,0.790856267,sylv
02nat,tab095a,60,Nsylvestris_NODE_7420_length_2501_cov_169,Ntome_NODE_5957_length_2859_cov_229,0.274123496,tomf,0.183891252,tomf
02nat,tab095a,60,Nsylvestris_NODE_7456_length_2494_cov_226,Ntome_NODE_8772_length_2374_cov_104,0.757847788,sylv,0.756411394,sylv
02nat,tab095a,60,Nsylvestris_NODE_749_length_5353_cov_163,Ntome_NODE_875_length_5260_cov_302,0.30293062,tomf,0.343180312,tomf
02nat,tab095a,60,Nsylvestris_NODE_7494_length_2486_cov_172,Ntome_NODE_7992_length_2491_cov_283,0.101721678,tomf,0.21778459,tomf
02nat,tab095a,60,Nsylvestris_NODE_7527_length_2481_cov_184,Ntome_NODE_8128_length_2471_cov_218,0.30830985,tomf,0.442412226,tomf
02nat,tab095a,60,Nsylvestris_NODE_7556_length_2476_cov_198,Ntome_NODE_8140_length_2469_cov_257,0.469307388,tomf,0.566201308,sylv
02nat,tab095a,60,Nsylvestris_NODE_7616_length_2468_cov_210,Ntome_NODE_7678_length_2544_cov_195,0.354788967,tomf,0.359145134,tomf
02nat,tab095a,60,Nsylvestris_NODE_7661_length_2459_cov_170,Ntome_NODE_7557_length_2562_cov_160,0.689730441,sylv,0.712046928,sylv
02nat,tab095a,60,Nsylvestris_NODE_7663_length_2459_cov_77,Ntome_NODE_10283_length_2158_cov_191,0.269408727,tomf,0.276474301,tomf
02nat,tab095a,60,Nsylvestris_NODE_7669_length_2458_cov_60,Ntome_NODE_20194_length_1177_cov_134,0.200822736,tomf,0.149607118,tomf
02nat,tab095a,60,Nsylvestris_NODE_7706_length_2452_cov_78,Ntome_NODE_8757_length_2377_cov_65,0.550623048,sylv,0.611472489,sylv
02nat,tab095a,60,Nsylvestris_NODE_7711_length_2451_cov_96,Ntome_NODE_9874_length_2216_cov_81,0.340466327,tomf,0.476853053,tomf
02nat,tab095a,60,Nsylvestris_NODE_7763_length_2443_cov_162,Ntome_NODE_8043_length_2484_cov_270,0.223257245,tomf,0.330545615,tomf
02nat,tab095a,60,Nsylvestris_NODE_7772_length_2442_cov_115,Ntome_NODE_8295_length_2442_cov_147,0.561797745,sylv,0.606189308,sylv
02nat,tab095a,60,Nsylvestris_NODE_7856_length_2427_cov_74,Ntome_NODE_7804_length_2524_cov_132,0.495744675,tomf,0.572229766,sylv
02nat,tab095a,60,Nsylvestris_NODE_7871_length_2425_cov_207,Ntome_NODE_12112_length_1943_cov_178,0.480840286,tomf,0.310970393,tomf
02nat,tab095a,60,Nsylvestris_NODE_7881_length_2423_cov_225,Ntome_NODE_8997_length_2339_cov_263,0.570917402,sylv,0.467909866,tomf
02nat,tab095a,60,Nsylvestris_NODE_7911_length_2418_cov_228,Ntome_NODE_8018_length_2488_cov_298,0.90437172,sylv,0.823100894,sylv
02nat,tab095a,60,Nsylvestris_NODE_7914_length_2418_cov_82,Ntome_NODE_8240_length_2453_cov_182,0.658191477,sylv,0.646442443,sylv
02nat,tab095a,60,Nsylvestris_NODE_7931_length_2415_cov_20,Ntome_NODE_9949_length_2206_cov_6,0.413853019,tomf,0.131283681,tomf
02nat,tab095a,60,Nsylvestris_NODE_7948_length_2412_cov_219,Ntome_NODE_7743_length_2533_cov_286,0.396318031,tomf,0,tomf
02nat,tab095a,60,Nsylvestris_NODE_7968_length_2410_cov_97,Ntome_NODE_7200_length_2622_cov_120,0.488266557,tomf,0.690176305,sylv
02nat,tab095a,60,Nsylvestris_NODE_7971_length_2409_cov_199,Ntome_NODE_7085_length_2641_cov_248,0.37805661,tomf,0.445926057,tomf
02nat,tab095a,60,Nsylvestris_NODE_7991_length_2405_cov_125,Ntome_NODE_8314_length_2440_cov_110,0.534614906,sylv,0.767810017,sylv
02nat,tab095a,60,Nsylvestris_NODE_7993_length_2405_cov_45,Ntome_NODE_14001_length_1738_cov_17,0.375805833,tomf,0.376575227,tomf
02nat,tab095a,60,Nsylvestris_NODE_8003_length_2403_cov_123,Ntome_NODE_13346_length_1803_cov_125,0.07844901,tomf,0.071454598,tomf
02nat,tab095a,60,Nsylvestris_NODE_8030_length_2398_cov_130,Ntome_NODE_10230_length_2166_cov_32,0.506678691,sylv,0.418161412,tomf
02nat,tab095a,60,Nsylvestris_NODE_8099_length_2387_cov_188,Ntome_NODE_11972_length_1961_cov_180,0.542966903,sylv,0.606606658,sylv
02nat,tab095a,60,Nsylvestris_NODE_8117_length_2385_cov_86,Ntome_NODE_24767_length_876_cov_152,0.254860949,tomf,0.218214043,tomf
